StartDate,EndDate,Value (kWh),Notes
2024-06-05 01:00:00,2024-06-05 02:00:00,2.566,
2024-06-05 02:00:00,2024-06-05 03:00:00,2.23,
2024-06-05 03:00:00,2024-06-05 04:00:00,2.413,
2024-06-05 04:00:00,2024-06-05 05:00:00,1.85,
2024-06-05 05:00:00,2024-06-05 06:00:00,1.783,
2024-06-05 06:00:00,2024-06-05 07:00:00,1.775,
2024-06-05 07:00:00,2024-06-05 08:00:00,1.975,
2024-06-05 08:00:00,2024-06-05 09:00:00,1.371,
2024-06-05 09:00:00,2024-06-05 10:00:00,1.538,
2024-06-05 10:00:00,2024-06-05 11:00:00,1.307,
2024-06-05 11:00:00,2024-06-05 12:00:00,1.342,
2024-06-05 12:00:00,2024-06-05 13:00:00,1.592,
2024-06-05 13:00:00,2024-06-05 14:00:00,1.775,
2024-06-05 14:00:00,2024-06-05 15:00:00,0.768,
2024-06-05 15:00:00,2024-06-05 16:00:00,1.548,
2024-06-05 16:00:00,2024-06-05 17:00:00,3.328,
2024-06-05 17:00:00,2024-06-05 18:00:00,2.733,
2024-06-05 18:00:00,2024-06-05 19:00:00,1.655,
2024-06-05 19:00:00,2024-06-05 20:00:00,1.679,
2024-06-05 20:00:00,2024-06-05 21:00:00,1.924,
2024-06-05 21:00:00,2024-06-05 22:00:00,1.254,
2024-06-05 22:00:00,2024-06-05 23:00:00,1.803,
2024-06-05 23:00:00,2024-06-06 00:00:00,2.124,
2024-06-06 00:00:00,2024-06-06 01:00:00,2.385,
2024-06-06 01:00:00,2024-06-06 02:00:00,1.999,
2024-06-06 02:00:00,2024-06-06 03:00:00,1.523,
2024-06-06 03:00:00,2024-06-06 04:00:00,1.526,
2024-06-06 04:00:00,2024-06-06 05:00:00,1.208,
2024-06-06 05:00:00,2024-06-06 06:00:00,1.123,
2024-06-06 06:00:00,2024-06-06 07:00:00,0.988,
2024-06-06 07:00:00,2024-06-06 08:00:00,1.609,
2024-06-06 08:00:00,2024-06-06 09:00:00,1.498,
2024-06-06 09:00:00,2024-06-06 10:00:00,1.763,
2024-06-06 10:00:00,2024-06-06 11:00:00,0.441,
2024-06-06 11:00:00,2024-06-06 12:00:00,0.615,
2024-06-06 12:00:00,2024-06-06 13:00:00,0.53,
2024-06-06 13:00:00,2024-06-06 14:00:00,0.423,
2024-06-06 14:00:00,2024-06-06 15:00:00,0.425,
2024-06-06 15:00:00,2024-06-06 16:00:00,0.45,
2024-06-06 16:00:00,2024-06-06 17:00:00,0.411,
2024-06-06 17:00:00,2024-06-06 18:00:00,2.09,
2024-06-06 18:00:00,2024-06-06 19:00:00,4.023,
2024-06-06 19:00:00,2024-06-06 20:00:00,2.838,
2024-06-06 20:00:00,2024-06-06 21:00:00,3.546,
2024-06-06 21:00:00,2024-06-06 22:00:00,3.628,
2024-06-06 22:00:00,2024-06-06 23:00:00,2.082,
2024-06-06 23:00:00,2024-06-07 00:00:00,2.264,
2024-06-07 00:00:00,2024-06-07 01:00:00,3.715,
2024-06-07 01:00:00,2024-06-07 02:00:00,4.479,
2024-06-07 02:00:00,2024-06-07 03:00:00,1.703,
2024-06-07 03:00:00,2024-06-07 04:00:00,1.645,
2024-06-07 04:00:00,2024-06-07 05:00:00,1.338,
2024-06-07 05:00:00,2024-06-07 06:00:00,1.167,
2024-06-07 06:00:00,2024-06-07 07:00:00,1.202,
2024-06-07 07:00:00,2024-06-07 08:00:00,1.186,
2024-06-07 08:00:00,2024-06-07 09:00:00,1.721,
2024-06-07 09:00:00,2024-06-07 10:00:00,5.168,
2024-06-07 10:00:00,2024-06-07 11:00:00,0.851,
2024-06-07 11:00:00,2024-06-07 12:00:00,0.445,
2024-06-07 12:00:00,2024-06-07 13:00:00,0.504,
2024-06-07 13:00:00,2024-06-07 14:00:00,0.767,
2024-06-07 14:00:00,2024-06-07 15:00:00,0.916,
2024-06-07 15:00:00,2024-06-07 16:00:00,1.053,
2024-06-07 16:00:00,2024-06-07 17:00:00,1.489,
2024-06-07 17:00:00,2024-06-07 18:00:00,1.866,
2024-06-07 18:00:00,2024-06-07 19:00:00,2.235,
2024-06-07 19:00:00,2024-06-07 20:00:00,3.646,
2024-06-07 20:00:00,2024-06-07 21:00:00,7.697,
2024-06-07 21:00:00,2024-06-07 22:00:00,4.703,
2024-06-07 22:00:00,2024-06-07 23:00:00,3.339,
2024-06-07 23:00:00,2024-06-08 00:00:00,2.815,
2024-06-08 00:00:00,2024-06-08 01:00:00,2.602,
2024-06-08 01:00:00,2024-06-08 02:00:00,5.516,
2024-06-08 02:00:00,2024-06-08 03:00:00,2.799,
2024-06-08 03:00:00,2024-06-08 04:00:00,2.016,
2024-06-08 04:00:00,2024-06-08 05:00:00,2.13,
2024-06-08 05:00:00,2024-06-08 06:00:00,1.742,
2024-06-08 06:00:00,2024-06-08 07:00:00,1.713,
2024-06-08 07:00:00,2024-06-08 08:00:00,1.68,
2024-06-08 08:00:00,2024-06-08 09:00:00,2.024,
2024-06-08 09:00:00,2024-06-08 10:00:00,3.372,
2024-06-08 10:00:00,2024-06-08 11:00:00,1.622,
2024-06-08 11:00:00,2024-06-08 12:00:00,1.198,
2024-06-08 12:00:00,2024-06-08 13:00:00,1.814,
2024-06-08 13:00:00,2024-06-08 14:00:00,1.533,
2024-06-08 14:00:00,2024-06-08 15:00:00,1.603,
2024-06-08 15:00:00,2024-06-08 16:00:00,1.584,
2024-06-08 16:00:00,2024-06-08 17:00:00,1.619,
2024-06-08 17:00:00,2024-06-08 18:00:00,1.895,
2024-06-08 18:00:00,2024-06-08 19:00:00,1.499,
2024-06-08 19:00:00,2024-06-08 20:00:00,3.926,
2024-06-08 20:00:00,2024-06-08 21:00:00,2.937,
2024-06-08 21:00:00,2024-06-08 22:00:00,3.777,
2024-06-08 22:00:00,2024-06-08 23:00:00,2.633,
2024-06-08 23:00:00,2024-06-09 00:00:00,2.312,
2024-06-09 00:00:00,2024-06-09 01:00:00,4.351,
2024-06-09 01:00:00,2024-06-09 02:00:00,3.132,
2024-06-09 02:00:00,2024-06-09 03:00:00,1.454,
2024-06-09 03:00:00,2024-06-09 04:00:00,1.847,
2024-06-09 04:00:00,2024-06-09 05:00:00,1.275,
2024-06-09 05:00:00,2024-06-09 06:00:00,1.2,
2024-06-09 06:00:00,2024-06-09 07:00:00,1.175,
2024-06-09 07:00:00,2024-06-09 08:00:00,1.296,
2024-06-09 08:00:00,2024-06-09 09:00:00,1.689,
2024-06-09 09:00:00,2024-06-09 10:00:00,1.75,
2024-06-09 10:00:00,2024-06-09 11:00:00,0.453,
2024-06-09 11:00:00,2024-06-09 12:00:00,0.432,
2024-06-09 12:00:00,2024-06-09 13:00:00,0.842,
2024-06-09 13:00:00,2024-06-09 14:00:00,1.499,
2024-06-09 14:00:00,2024-06-09 15:00:00,1.393,
2024-06-09 15:00:00,2024-06-09 16:00:00,1.474,
2024-06-09 16:00:00,2024-06-09 17:00:00,4.188,
2024-06-09 17:00:00,2024-06-09 18:00:00,3.202,
2024-06-09 18:00:00,2024-06-09 19:00:00,2.274,
2024-06-09 19:00:00,2024-06-09 20:00:00,1.863,
2024-06-09 20:00:00,2024-06-09 21:00:00,1.94,
2024-06-09 21:00:00,2024-06-09 22:00:00,1.878,
2024-06-09 22:00:00,2024-06-09 23:00:00,2.296,
2024-06-09 23:00:00,2024-06-10 00:00:00,1.857,
2024-06-10 00:00:00,2024-06-10 01:00:00,3.197,
2024-06-10 01:00:00,2024-06-10 02:00:00,2.667,
2024-06-10 02:00:00,2024-06-10 03:00:00,1.646,
2024-06-10 03:00:00,2024-06-10 04:00:00,1.381,
2024-06-10 04:00:00,2024-06-10 05:00:00,1.232,
2024-06-10 05:00:00,2024-06-10 06:00:00,1.504,
2024-06-10 06:00:00,2024-06-10 07:00:00,1.153,
2024-06-10 07:00:00,2024-06-10 08:00:00,1.449,
2024-06-10 08:00:00,2024-06-10 09:00:00,1.381,
2024-06-10 09:00:00,2024-06-10 10:00:00,2.25,
2024-06-10 10:00:00,2024-06-10 11:00:00,0.417,
2024-06-10 11:00:00,2024-06-10 12:00:00,0.476,
2024-06-10 12:00:00,2024-06-10 13:00:00,0.422,
2024-06-10 13:00:00,2024-06-10 14:00:00,0.471,
2024-06-10 14:00:00,2024-06-10 15:00:00,0.429,
2024-06-10 15:00:00,2024-06-10 16:00:00,1.215,
2024-06-10 16:00:00,2024-06-10 17:00:00,1.025,
2024-06-10 17:00:00,2024-06-10 18:00:00,3.16,
2024-06-10 18:00:00,2024-06-10 19:00:00,3.183,
2024-06-10 19:00:00,2024-06-10 20:00:00,2.112,
2024-06-10 20:00:00,2024-06-10 21:00:00,2.746,
2024-06-10 21:00:00,2024-06-10 22:00:00,4.784,
2024-06-10 22:00:00,2024-06-10 23:00:00,3.997,
2024-06-10 23:00:00,2024-06-11 00:00:00,2.238,
2024-06-11 00:00:00,2024-06-11 01:00:00,1.866,
2024-06-11 01:00:00,2024-06-11 02:00:00,1.992,
2024-06-11 02:00:00,2024-06-11 03:00:00,2.281,
2024-06-11 03:00:00,2024-06-11 04:00:00,1.776,
2024-06-11 04:00:00,2024-06-11 05:00:00,1.332,
2024-06-11 05:00:00,2024-06-11 06:00:00,1.81,
2024-06-11 06:00:00,2024-06-11 07:00:00,1.221,
2024-06-11 07:00:00,2024-06-11 08:00:00,1.338,
2024-06-11 08:00:00,2024-06-11 09:00:00,1.909,
2024-06-11 09:00:00,2024-06-11 10:00:00,1.598,
2024-06-11 10:00:00,2024-06-11 11:00:00,1.763,
2024-06-11 11:00:00,2024-06-11 12:00:00,3.139,
2024-06-11 12:00:00,2024-06-11 13:00:00,3.18,
2024-06-11 13:00:00,2024-06-11 14:00:00,1.449,
2024-06-11 14:00:00,2024-06-11 15:00:00,1.639,
2024-06-11 15:00:00,2024-06-11 16:00:00,1.994,
2024-06-11 16:00:00,2024-06-11 17:00:00,2.258,
2024-06-11 17:00:00,2024-06-11 18:00:00,2.819,
2024-06-11 18:00:00,2024-06-11 19:00:00,5.481,
2024-06-11 19:00:00,2024-06-11 20:00:00,3.483,
2024-06-11 20:00:00,2024-06-11 21:00:00,2.191,
2024-06-11 21:00:00,2024-06-11 22:00:00,2.65,
2024-06-11 22:00:00,2024-06-11 23:00:00,2.212,
2024-06-11 23:00:00,2024-06-12 00:00:00,1.556,
2024-06-12 00:00:00,2024-06-12 01:00:00,2.062,
2024-06-12 01:00:00,2024-06-12 02:00:00,2.635,
2024-06-12 02:00:00,2024-06-12 03:00:00,2.421,
2024-06-12 03:00:00,2024-06-12 04:00:00,4.036,
2024-06-12 04:00:00,2024-06-12 05:00:00,2.14,
2024-06-12 05:00:00,2024-06-12 06:00:00,1.496,
2024-06-12 06:00:00,2024-06-12 07:00:00,1.63,
2024-06-12 07:00:00,2024-06-12 08:00:00,1.631,
2024-06-12 08:00:00,2024-06-12 09:00:00,1.595,
2024-06-12 09:00:00,2024-06-12 10:00:00,1.611,
2024-06-12 10:00:00,2024-06-12 11:00:00,1.899,
2024-06-12 11:00:00,2024-06-12 12:00:00,2.642,
2024-06-12 12:00:00,2024-06-12 13:00:00,8.142,
2024-06-12 13:00:00,2024-06-12 14:00:00,6.671,
2024-06-12 14:00:00,2024-06-12 15:00:00,6.431,
2024-06-12 15:00:00,2024-06-12 16:00:00,2.956,
2024-06-12 16:00:00,2024-06-12 17:00:00,2.92,
2024-06-12 17:00:00,2024-06-12 18:00:00,3.557,
2024-06-12 18:00:00,2024-06-12 19:00:00,2.867,
2024-06-12 19:00:00,2024-06-12 20:00:00,2.366,
2024-06-12 20:00:00,2024-06-12 21:00:00,2.192,
2024-06-12 21:00:00,2024-06-12 22:00:00,2.763,
2024-06-12 22:00:00,2024-06-12 23:00:00,6.355,
2024-06-12 23:00:00,2024-06-13 00:00:00,4.995,
2024-06-13 00:00:00,2024-06-13 01:00:00,2.907,
2024-06-13 01:00:00,2024-06-13 02:00:00,3.697,
2024-06-13 02:00:00,2024-06-13 03:00:00,1.705,
2024-06-13 03:00:00,2024-06-13 04:00:00,2.055,
2024-06-13 04:00:00,2024-06-13 05:00:00,1.499,
2024-06-13 05:00:00,2024-06-13 06:00:00,1.401,
2024-06-13 06:00:00,2024-06-13 07:00:00,1.454,
2024-06-13 07:00:00,2024-06-13 08:00:00,1.799,
2024-06-13 08:00:00,2024-06-13 09:00:00,1.774,
2024-06-13 09:00:00,2024-06-13 10:00:00,2.625,
2024-06-13 10:00:00,2024-06-13 11:00:00,0.601,
2024-06-13 11:00:00,2024-06-13 12:00:00,0.646,
2024-06-13 12:00:00,2024-06-13 13:00:00,0.674,
2024-06-13 13:00:00,2024-06-13 14:00:00,0.62,
2024-06-13 14:00:00,2024-06-13 15:00:00,0.774,
2024-06-13 15:00:00,2024-06-13 16:00:00,1.557,
2024-06-13 16:00:00,2024-06-13 17:00:00,1.275,
2024-06-13 17:00:00,2024-06-13 18:00:00,1.364,
2024-06-13 18:00:00,2024-06-13 19:00:00,3.073,
2024-06-13 19:00:00,2024-06-13 20:00:00,3.391,
2024-06-13 20:00:00,2024-06-13 21:00:00,5.652,
2024-06-13 21:00:00,2024-06-13 22:00:00,6.139,
2024-06-13 22:00:00,2024-06-13 23:00:00,3.202,
2024-06-13 23:00:00,2024-06-14 00:00:00,2.637,
2024-06-14 00:00:00,2024-06-14 01:00:00,4.866,
2024-06-14 01:00:00,2024-06-14 02:00:00,3.2,
2024-06-14 02:00:00,2024-06-14 03:00:00,1.519,
2024-06-14 03:00:00,2024-06-14 04:00:00,1.409,
2024-06-14 04:00:00,2024-06-14 05:00:00,1.622,
2024-06-14 05:00:00,2024-06-14 06:00:00,1.271,
2024-06-14 06:00:00,2024-06-14 07:00:00,1.205,
2024-06-14 07:00:00,2024-06-14 08:00:00,1.318,
2024-06-14 08:00:00,2024-06-14 09:00:00,2.094,
2024-06-14 09:00:00,2024-06-14 10:00:00,3.043,
2024-06-14 10:00:00,2024-06-14 11:00:00,0.74,
2024-06-14 11:00:00,2024-06-14 12:00:00,0.611,
2024-06-14 12:00:00,2024-06-14 13:00:00,0.704,
2024-06-14 13:00:00,2024-06-14 14:00:00,1.088,
2024-06-14 14:00:00,2024-06-14 15:00:00,1.234,
2024-06-14 15:00:00,2024-06-14 16:00:00,1.303,
2024-06-14 16:00:00,2024-06-14 17:00:00,1.694,
2024-06-14 17:00:00,2024-06-14 18:00:00,1.472,
2024-06-14 18:00:00,2024-06-14 19:00:00,3.699,
2024-06-14 19:00:00,2024-06-14 20:00:00,2.821,
2024-06-14 20:00:00,2024-06-14 21:00:00,3.476,
2024-06-14 21:00:00,2024-06-14 22:00:00,3.022,
2024-06-14 22:00:00,2024-06-14 23:00:00,2.768,
2024-06-14 23:00:00,2024-06-15 00:00:00,2.757,
2024-06-15 00:00:00,2024-06-15 01:00:00,1.938,
2024-06-15 01:00:00,2024-06-15 02:00:00,1.756,
2024-06-15 02:00:00,2024-06-15 03:00:00,1.35,
2024-06-15 03:00:00,2024-06-15 04:00:00,1.502,
2024-06-15 04:00:00,2024-06-15 05:00:00,1.118,
2024-06-15 05:00:00,2024-06-15 06:00:00,1.069,
2024-06-15 06:00:00,2024-06-15 07:00:00,1.168,
2024-06-15 07:00:00,2024-06-15 08:00:00,1.221,
2024-06-15 08:00:00,2024-06-15 09:00:00,1.957,
2024-06-15 09:00:00,2024-06-15 10:00:00,1.491,
2024-06-15 10:00:00,2024-06-15 11:00:00,1.84,
2024-06-15 11:00:00,2024-06-15 12:00:00,1.684,
2024-06-15 12:00:00,2024-06-15 13:00:00,3.604,
2024-06-15 13:00:00,2024-06-15 14:00:00,4.082,
2024-06-15 14:00:00,2024-06-15 15:00:00,3.228,
2024-06-15 15:00:00,2024-06-15 16:00:00,3.635,
2024-06-15 16:00:00,2024-06-15 17:00:00,2.789,
2024-06-15 17:00:00,2024-06-15 18:00:00,3.788,
2024-06-15 18:00:00,2024-06-15 19:00:00,3.724,
2024-06-15 19:00:00,2024-06-15 20:00:00,2.312,
2024-06-15 20:00:00,2024-06-15 21:00:00,3.19,
2024-06-15 21:00:00,2024-06-15 22:00:00,2.931,
2024-06-15 22:00:00,2024-06-15 23:00:00,2.621,
2024-06-15 23:00:00,2024-06-16 00:00:00,1.995,
2024-06-16 00:00:00,2024-06-16 01:00:00,3.603,
2024-06-16 01:00:00,2024-06-16 02:00:00,1.948,
2024-06-16 02:00:00,2024-06-16 03:00:00,2.325,
2024-06-16 03:00:00,2024-06-16 04:00:00,1.525,
2024-06-16 04:00:00,2024-06-16 05:00:00,1.438,
2024-06-16 05:00:00,2024-06-16 06:00:00,1.395,
2024-06-16 06:00:00,2024-06-16 07:00:00,1.36,
2024-06-16 07:00:00,2024-06-16 08:00:00,2.004,
2024-06-16 08:00:00,2024-06-16 09:00:00,1.76,
2024-06-16 09:00:00,2024-06-16 10:00:00,2.305,
2024-06-16 10:00:00,2024-06-16 11:00:00,0.521,
2024-06-16 11:00:00,2024-06-16 12:00:00,0.53,
2024-06-16 12:00:00,2024-06-16 13:00:00,0.502,
2024-06-16 13:00:00,2024-06-16 14:00:00,0.481,
2024-06-16 14:00:00,2024-06-16 15:00:00,0.799,
2024-06-16 15:00:00,2024-06-16 16:00:00,1.454,
2024-06-16 16:00:00,2024-06-16 17:00:00,1.358,
2024-06-16 17:00:00,2024-06-16 18:00:00,2.97,
2024-06-16 18:00:00,2024-06-16 19:00:00,3.683,
2024-06-16 19:00:00,2024-06-16 20:00:00,2.764,
2024-06-16 20:00:00,2024-06-16 21:00:00,2.405,
2024-06-16 21:00:00,2024-06-16 22:00:00,5.203,
2024-06-16 22:00:00,2024-06-16 23:00:00,3.284,
2024-06-16 23:00:00,2024-06-17 00:00:00,2.218,
2024-06-17 00:00:00,2024-06-17 01:00:00,1.906,
2024-06-17 01:00:00,2024-06-17 02:00:00,3.669,
2024-06-17 02:00:00,2024-06-17 03:00:00,2.601,
2024-06-17 03:00:00,2024-06-17 04:00:00,1.598,
2024-06-17 04:00:00,2024-06-17 05:00:00,1.535,
2024-06-17 05:00:00,2024-06-17 06:00:00,1.747,
2024-06-17 06:00:00,2024-06-17 07:00:00,1.409,
2024-06-17 07:00:00,2024-06-17 08:00:00,1.352,
2024-06-17 08:00:00,2024-06-17 09:00:00,1.725,
2024-06-17 09:00:00,2024-06-17 10:00:00,1.824,
2024-06-17 10:00:00,2024-06-17 11:00:00,0.534,
2024-06-17 11:00:00,2024-06-17 12:00:00,0.536,
2024-06-17 12:00:00,2024-06-17 13:00:00,0.502,
2024-06-17 13:00:00,2024-06-17 14:00:00,1.073,
2024-06-17 14:00:00,2024-06-17 15:00:00,1.463,
2024-06-17 15:00:00,2024-06-17 16:00:00,1.388,
2024-06-17 16:00:00,2024-06-17 17:00:00,1.376,
2024-06-17 17:00:00,2024-06-17 18:00:00,1.44,
2024-06-17 18:00:00,2024-06-17 19:00:00,3.523,
2024-06-17 19:00:00,2024-06-17 20:00:00,3.072,
2024-06-17 20:00:00,2024-06-17 21:00:00,3.865,
2024-06-17 21:00:00,2024-06-17 22:00:00,2.575,
2024-06-17 22:00:00,2024-06-17 23:00:00,3.189,
2024-06-17 23:00:00,2024-06-18 00:00:00,2.341,
2024-06-18 00:00:00,2024-06-18 01:00:00,2.014,
2024-06-18 01:00:00,2024-06-18 02:00:00,2.223,
2024-06-18 02:00:00,2024-06-18 03:00:00,2.207,
2024-06-18 03:00:00,2024-06-18 04:00:00,3.156,
2024-06-18 04:00:00,2024-06-18 05:00:00,2.123,
2024-06-18 05:00:00,2024-06-18 06:00:00,1.571,
2024-06-18 06:00:00,2024-06-18 07:00:00,1.57,
2024-06-18 07:00:00,2024-06-18 08:00:00,1.923,
2024-06-18 08:00:00,2024-06-18 09:00:00,1.718,
2024-06-18 09:00:00,2024-06-18 10:00:00,1.943,
2024-06-18 10:00:00,2024-06-18 11:00:00,2.451,
2024-06-18 11:00:00,2024-06-18 12:00:00,3.328,
2024-06-18 12:00:00,2024-06-18 13:00:00,2.619,
2024-06-18 13:00:00,2024-06-18 14:00:00,1.651,
2024-06-18 14:00:00,2024-06-18 15:00:00,2.115,
2024-06-18 15:00:00,2024-06-18 16:00:00,2.152,
2024-06-18 16:00:00,2024-06-18 17:00:00,2.355,
2024-06-18 17:00:00,2024-06-18 18:00:00,1.993,
2024-06-18 18:00:00,2024-06-18 19:00:00,1.928,
2024-06-18 19:00:00,2024-06-18 20:00:00,3.357,
2024-06-18 20:00:00,2024-06-18 21:00:00,3.725,
2024-06-18 21:00:00,2024-06-18 22:00:00,3.187,
2024-06-18 22:00:00,2024-06-18 23:00:00,1.84,
2024-06-18 23:00:00,2024-06-19 00:00:00,1.821,
2024-06-19 00:00:00,2024-06-19 01:00:00,2.105,
2024-06-19 01:00:00,2024-06-19 02:00:00,1.818,
2024-06-19 02:00:00,2024-06-19 03:00:00,2.218,
2024-06-19 03:00:00,2024-06-19 04:00:00,2.757,
2024-06-19 04:00:00,2024-06-19 05:00:00,2.171,
2024-06-19 05:00:00,2024-06-19 06:00:00,1.498,
2024-06-19 06:00:00,2024-06-19 07:00:00,1.511,
2024-06-19 07:00:00,2024-06-19 08:00:00,1.51,
2024-06-19 08:00:00,2024-06-19 09:00:00,1.861,
2024-06-19 09:00:00,2024-06-19 10:00:00,1.496,
2024-06-19 10:00:00,2024-06-19 11:00:00,2.499,
2024-06-19 11:00:00,2024-06-19 12:00:00,1.929,
2024-06-19 12:00:00,2024-06-19 13:00:00,1.865,
2024-06-19 13:00:00,2024-06-19 14:00:00,2.12,
2024-06-19 14:00:00,2024-06-19 15:00:00,1.868,
2024-06-19 15:00:00,2024-06-19 16:00:00,2.38,
2024-06-19 16:00:00,2024-06-19 17:00:00,3.263,
2024-06-19 17:00:00,2024-06-19 18:00:00,3.629,
