StartDate,EndDate,Value (kWh),Notes
2023-11-03 09:00:00,2023-11-03 10:00:00,0.505,
2023-11-03 10:00:00,2023-11-03 11:00:00,0.521,
2023-11-03 11:00:00,2023-11-03 12:00:00,0.547,
2023-11-03 12:00:00,2023-11-03 13:00:00,0.759,
2023-11-03 13:00:00,2023-11-03 14:00:00,0.544,
2023-11-03 14:00:00,2023-11-03 15:00:00,0.525,
2023-11-03 15:00:00,2023-11-03 16:00:00,0.561,
2023-11-03 16:00:00,2023-11-03 17:00:00,0.762,
2023-11-03 17:00:00,2023-11-03 18:00:00,3.304,
2023-11-03 18:00:00,2023-11-03 19:00:00,5.406,
2023-11-03 19:00:00,2023-11-03 20:00:00,4.324,
2023-11-03 20:00:00,2023-11-03 21:00:00,1.678,
2023-11-03 21:00:00,2023-11-03 22:00:00,1.919,
2023-11-03 22:00:00,2023-11-03 23:00:00,1.79,
2023-11-03 23:00:00,2023-11-04 00:00:00,2.448,
2023-11-04 00:00:00,2023-11-04 01:00:00,1.537,
2023-11-04 01:00:00,2023-11-04 02:00:00,1.723,
2023-11-04 02:00:00,2023-11-04 03:00:00,1.264,
2023-11-04 03:00:00,2023-11-04 04:00:00,0.724,
2023-11-04 04:00:00,2023-11-04 05:00:00,0.71,
2023-11-04 05:00:00,2023-11-04 06:00:00,1.016,
2023-11-04 06:00:00,2023-11-04 07:00:00,0.687,
2023-11-04 07:00:00,2023-11-04 08:00:00,0.715,
2023-11-04 08:00:00,2023-11-04 09:00:00,0.807,
2023-11-04 09:00:00,2023-11-04 10:00:00,1.063,
2023-11-04 10:00:00,2023-11-04 11:00:00,0.801,
2023-11-04 11:00:00,2023-11-04 12:00:00,0.835,
2023-11-04 12:00:00,2023-11-04 13:00:00,0.829,
2023-11-04 13:00:00,2023-11-04 14:00:00,1.129,
2023-11-04 14:00:00,2023-11-04 15:00:00,0.812,
2023-11-04 15:00:00,2023-11-04 16:00:00,0.845,
2023-11-04 16:00:00,2023-11-04 17:00:00,0.804,
2023-11-04 17:00:00,2023-11-04 18:00:00,1.197,
2023-11-04 18:00:00,2023-11-04 19:00:00,4.382,
2023-11-04 19:00:00,2023-11-04 20:00:00,2.28,
2023-11-04 20:00:00,2023-11-04 21:00:00,1.347,
2023-11-04 21:00:00,2023-11-04 22:00:00,1.421,
2023-11-04 22:00:00,2023-11-04 23:00:00,2.526,
2023-11-04 23:00:00,2023-11-05 00:00:00,4.498,
2023-11-05 00:00:00,2023-11-05 01:00:00,3.075,
2023-11-05 01:00:00,2023-11-05 02:00:00,3.386,
2023-11-05 02:00:00,2023-11-05 03:00:00,1.72,
2023-11-05 03:00:00,2023-11-05 04:00:00,1.444,
2023-11-05 04:00:00,2023-11-05 05:00:00,0.859,
2023-11-05 05:00:00,2023-11-05 06:00:00,1.427,
2023-11-05 06:00:00,2023-11-05 07:00:00,1.142,
2023-11-05 07:00:00,2023-11-05 08:00:00,1.09,
2023-11-05 08:00:00,2023-11-05 09:00:00,1.28,
2023-11-05 09:00:00,2023-11-05 10:00:00,1.803,
2023-11-05 10:00:00,2023-11-05 11:00:00,1.586,
2023-11-05 11:00:00,2023-11-05 12:00:00,2.279,
2023-11-05 12:00:00,2023-11-05 13:00:00,1.779,
2023-11-05 13:00:00,2023-11-05 14:00:00,1.932,
2023-11-05 14:00:00,2023-11-05 15:00:00,5.048,
2023-11-05 15:00:00,2023-11-05 16:00:00,2.663,
2023-11-05 16:00:00,2023-11-05 17:00:00,1.98,
2023-11-05 17:00:00,2023-11-05 18:00:00,0.979,
2023-11-05 18:00:00,2023-11-05 19:00:00,4.277,
2023-11-05 19:00:00,2023-11-05 20:00:00,3.315,
2023-11-05 20:00:00,2023-11-05 21:00:00,2.479,
2023-11-05 21:00:00,2023-11-05 22:00:00,1.755,
2023-11-05 22:00:00,2023-11-05 23:00:00,1.403,
2023-11-05 23:00:00,2023-11-06 00:00:00,3.948,
2023-11-06 00:00:00,2023-11-06 01:00:00,3.317,
2023-11-06 01:00:00,2023-11-06 02:00:00,2.421,
2023-11-06 02:00:00,2023-11-06 03:00:00,1.717,
2023-11-06 03:00:00,2023-11-06 04:00:00,1.223,
2023-11-06 04:00:00,2023-11-06 05:00:00,1.036,
2023-11-06 05:00:00,2023-11-06 06:00:00,1.451,
2023-11-06 06:00:00,2023-11-06 07:00:00,1.178,
2023-11-06 07:00:00,2023-11-06 08:00:00,1.126,
2023-11-06 08:00:00,2023-11-06 09:00:00,1.562,
2023-11-06 09:00:00,2023-11-06 10:00:00,1.331,
2023-11-06 10:00:00,2023-11-06 11:00:00,1.476,
2023-11-06 11:00:00,2023-11-06 12:00:00,1.977,
2023-11-06 12:00:00,2023-11-06 13:00:00,2.19,
2023-11-06 13:00:00,2023-11-06 14:00:00,1.616,
2023-11-06 14:00:00,2023-11-06 15:00:00,2.495,
2023-11-06 15:00:00,2023-11-06 16:00:00,3.53,
2023-11-06 16:00:00,2023-11-06 17:00:00,2.351,
2023-11-06 17:00:00,2023-11-06 18:00:00,1.834,
2023-11-06 18:00:00,2023-11-06 19:00:00,2.329,
2023-11-06 19:00:00,2023-11-06 20:00:00,1.937,
2023-11-06 20:00:00,2023-11-06 21:00:00,1.595,
2023-11-06 21:00:00,2023-11-06 22:00:00,1.338,
2023-11-06 22:00:00,2023-11-06 23:00:00,1.795,
2023-11-06 23:00:00,2023-11-07 00:00:00,1.48,
2023-11-07 00:00:00,2023-11-07 01:00:00,1.396,
2023-11-07 01:00:00,2023-11-07 02:00:00,1.411,
2023-11-07 02:00:00,2023-11-07 03:00:00,2.557,
2023-11-07 03:00:00,2023-11-07 04:00:00,3.17,
2023-11-07 04:00:00,2023-11-07 05:00:00,1.458,
2023-11-07 05:00:00,2023-11-07 06:00:00,1.122,
2023-11-07 06:00:00,2023-11-07 07:00:00,1.369,
2023-11-07 07:00:00,2023-11-07 08:00:00,1.54,
2023-11-07 08:00:00,2023-11-07 09:00:00,1.643,
2023-11-07 09:00:00,2023-11-07 10:00:00,1.738,
2023-11-07 10:00:00,2023-11-07 11:00:00,2.106,
2023-11-07 11:00:00,2023-11-07 12:00:00,1.896,
2023-11-07 12:00:00,2023-11-07 13:00:00,2.532,
2023-11-07 13:00:00,2023-11-07 14:00:00,3.359,
2023-11-07 14:00:00,2023-11-07 15:00:00,3.263,
2023-11-07 15:00:00,2023-11-07 16:00:00,2.844,
2023-11-07 16:00:00,2023-11-07 17:00:00,2.167,
2023-11-07 17:00:00,2023-11-07 18:00:00,2.816,
2023-11-07 18:00:00,2023-11-07 19:00:00,1.929,
2023-11-07 19:00:00,2023-11-07 20:00:00,1.643,
2023-11-07 20:00:00,2023-11-07 21:00:00,3.026,
2023-11-07 21:00:00,2023-11-07 22:00:00,4.841,
2023-11-07 22:00:00,2023-11-07 23:00:00,2.458,
2023-11-07 23:00:00,2023-11-08 00:00:00,3.435,
2023-11-08 00:00:00,2023-11-08 01:00:00,2.662,
2023-11-08 01:00:00,2023-11-08 02:00:00,2.272,
2023-11-08 02:00:00,2023-11-08 03:00:00,1.72,
2023-11-08 03:00:00,2023-11-08 04:00:00,1.258,
2023-11-08 04:00:00,2023-11-08 05:00:00,1.164,
2023-11-08 05:00:00,2023-11-08 06:00:00,1.127,
2023-11-08 06:00:00,2023-11-08 07:00:00,1.072,
2023-11-08 07:00:00,2023-11-08 08:00:00,1.117,
2023-11-08 08:00:00,2023-11-08 09:00:00,1.464,
2023-11-08 09:00:00,2023-11-08 10:00:00,1.709,
2023-11-08 10:00:00,2023-11-08 11:00:00,1.854,
2023-11-08 11:00:00,2023-11-08 12:00:00,1.943,
2023-11-08 12:00:00,2023-11-08 13:00:00,2.315,
2023-11-08 13:00:00,2023-11-08 14:00:00,3.053,
2023-11-08 14:00:00,2023-11-08 15:00:00,3.948,
2023-11-08 15:00:00,2023-11-08 16:00:00,4.559,
2023-11-08 16:00:00,2023-11-08 17:00:00,2.592,
2023-11-08 17:00:00,2023-11-08 18:00:00,2.68,
2023-11-08 18:00:00,2023-11-08 19:00:00,3.262,
2023-11-08 19:00:00,2023-11-08 20:00:00,5.249,
2023-11-08 20:00:00,2023-11-08 21:00:00,3.829,
2023-11-08 21:00:00,2023-11-08 22:00:00,2.121,
2023-11-08 22:00:00,2023-11-08 23:00:00,1.727,
2023-11-08 23:00:00,2023-11-09 00:00:00,1.708,
2023-11-09 00:00:00,2023-11-09 01:00:00,1.419,
2023-11-09 01:00:00,2023-11-09 02:00:00,3.497,
2023-11-09 02:00:00,2023-11-09 03:00:00,4.714,
2023-11-09 03:00:00,2023-11-09 04:00:00,3.257,
2023-11-09 04:00:00,2023-11-09 05:00:00,0.979,
2023-11-09 05:00:00,2023-11-09 06:00:00,1.26,
2023-11-09 06:00:00,2023-11-09 07:00:00,1.043,
2023-11-09 07:00:00,2023-11-09 08:00:00,1.09,
2023-11-09 08:00:00,2023-11-09 09:00:00,1.528,
2023-11-09 09:00:00,2023-11-09 10:00:00,1.469,
2023-11-09 10:00:00,2023-11-09 11:00:00,2.034,
2023-11-09 11:00:00,2023-11-09 12:00:00,2.445,
2023-11-09 12:00:00,2023-11-09 13:00:00,2.131,
2023-11-09 13:00:00,2023-11-09 14:00:00,1.138,
2023-11-09 14:00:00,2023-11-09 15:00:00,0.815,
2023-11-09 15:00:00,2023-11-09 16:00:00,0.832,
2023-11-09 16:00:00,2023-11-09 17:00:00,0.8,
2023-11-09 17:00:00,2023-11-09 18:00:00,1.152,
2023-11-09 18:00:00,2023-11-09 19:00:00,0.812,
2023-11-09 19:00:00,2023-11-09 20:00:00,1.897,
2023-11-09 20:00:00,2023-11-09 21:00:00,1.938,
2023-11-09 21:00:00,2023-11-09 22:00:00,1.431,
2023-11-09 22:00:00,2023-11-09 23:00:00,1.259,
2023-11-09 23:00:00,2023-11-10 00:00:00,0.996,
2023-11-10 00:00:00,2023-11-10 01:00:00,2.223,
2023-11-10 01:00:00,2023-11-10 02:00:00,1.207,
2023-11-10 02:00:00,2023-11-10 03:00:00,0.696,
2023-11-10 03:00:00,2023-11-10 04:00:00,0.631,
2023-11-10 04:00:00,2023-11-10 05:00:00,0.951,
2023-11-10 05:00:00,2023-11-10 06:00:00,0.624,
2023-11-10 06:00:00,2023-11-10 07:00:00,0.675,
2023-11-10 07:00:00,2023-11-10 08:00:00,0.613,
2023-11-10 08:00:00,2023-11-10 09:00:00,1.031,
2023-11-10 09:00:00,2023-11-10 10:00:00,0.729,
2023-11-10 10:00:00,2023-11-10 11:00:00,0.773,
2023-11-10 11:00:00,2023-11-10 12:00:00,0.742,
2023-11-10 12:00:00,2023-11-10 13:00:00,1.054,
2023-11-10 13:00:00,2023-11-10 14:00:00,0.766,
2023-11-10 14:00:00,2023-11-10 15:00:00,0.751,
2023-11-10 15:00:00,2023-11-10 16:00:00,1.188,
2023-11-10 16:00:00,2023-11-10 17:00:00,3.359,
2023-11-10 17:00:00,2023-11-10 18:00:00,0.781,
2023-11-10 18:00:00,2023-11-10 19:00:00,2.217,
2023-11-10 19:00:00,2023-11-10 20:00:00,3.666,
2023-11-10 20:00:00,2023-11-10 21:00:00,1.226,
2023-11-10 21:00:00,2023-11-10 22:00:00,0.877,
2023-11-10 22:00:00,2023-11-10 23:00:00,0.603,
2023-11-10 23:00:00,2023-11-11 00:00:00,2.322,
2023-11-11 00:00:00,2023-11-11 01:00:00,0.977,
2023-11-11 01:00:00,2023-11-11 02:00:00,0.371,
2023-11-11 02:00:00,2023-11-11 03:00:00,0.348,
2023-11-11 03:00:00,2023-11-11 04:00:00,0.358,
2023-11-11 04:00:00,2023-11-11 05:00:00,0.625,
2023-11-11 05:00:00,2023-11-11 06:00:00,0.38,
2023-11-11 06:00:00,2023-11-11 07:00:00,0.339,
2023-11-11 07:00:00,2023-11-11 08:00:00,0.35,
2023-11-11 08:00:00,2023-11-11 09:00:00,0.704,
2023-11-11 09:00:00,2023-11-11 10:00:00,0.461,
2023-11-11 10:00:00,2023-11-11 11:00:00,0.487,
2023-11-11 11:00:00,2023-11-11 12:00:00,0.446,
2023-11-11 12:00:00,2023-11-11 13:00:00,0.46,
2023-11-11 13:00:00,2023-11-11 14:00:00,1.226,
2023-11-11 14:00:00,2023-11-11 15:00:00,0.508,
2023-11-11 15:00:00,2023-11-11 16:00:00,0.607,
2023-11-11 16:00:00,2023-11-11 17:00:00,0.931,
2023-11-11 17:00:00,2023-11-11 18:00:00,0.612,
2023-11-11 18:00:00,2023-11-11 19:00:00,0.922,
2023-11-11 19:00:00,2023-11-11 20:00:00,0.989,
2023-11-11 20:00:00,2023-11-11 21:00:00,1.252,
2023-11-11 21:00:00,2023-11-11 22:00:00,0.931,
2023-11-11 22:00:00,2023-11-11 23:00:00,0.891,
2023-11-11 23:00:00,2023-11-12 00:00:00,0.93,
2023-11-12 00:00:00,2023-11-12 01:00:00,0.939,
2023-11-12 01:00:00,2023-11-12 02:00:00,1.216,
2023-11-12 02:00:00,2023-11-12 03:00:00,1.102,
2023-11-12 03:00:00,2023-11-12 04:00:00,0.672,
2023-11-12 04:00:00,2023-11-12 05:00:00,1.68,
2023-11-12 05:00:00,2023-11-12 06:00:00,0.716,
2023-11-12 06:00:00,2023-11-12 07:00:00,0.546,
2023-11-12 07:00:00,2023-11-12 08:00:00,0.387,
2023-11-12 08:00:00,2023-11-12 09:00:00,0.462,
2023-11-12 09:00:00,2023-11-12 10:00:00,0.802,
2023-11-12 10:00:00,2023-11-12 11:00:00,0.459,
2023-11-12 11:00:00,2023-11-12 12:00:00,0.505,
2023-11-12 12:00:00,2023-11-12 13:00:00,1.121,
2023-11-12 13:00:00,2023-11-12 14:00:00,0.492,
2023-11-12 14:00:00,2023-11-12 15:00:00,0.75,
2023-11-12 15:00:00,2023-11-12 16:00:00,1.212,
2023-11-12 16:00:00,2023-11-12 17:00:00,0.957,
2023-11-12 17:00:00,2023-11-12 18:00:00,1.606,
2023-11-12 18:00:00,2023-11-12 19:00:00,0.969,
2023-11-12 19:00:00,2023-11-12 20:00:00,0.616,
2023-11-12 20:00:00,2023-11-12 21:00:00,0.871,
2023-11-12 21:00:00,2023-11-12 22:00:00,0.55,
2023-11-12 22:00:00,2023-11-12 23:00:00,3.274,
2023-11-12 23:00:00,2023-11-13 00:00:00,0.525,
2023-11-13 00:00:00,2023-11-13 01:00:00,0.788,
2023-11-13 01:00:00,2023-11-13 02:00:00,0.494,
2023-11-13 02:00:00,2023-11-13 03:00:00,0.458,
2023-11-13 03:00:00,2023-11-13 04:00:00,0.391,
2023-11-13 04:00:00,2023-11-13 05:00:00,0.716,
2023-11-13 05:00:00,2023-11-13 06:00:00,0.39,
2023-11-13 06:00:00,2023-11-13 07:00:00,0.422,
2023-11-13 07:00:00,2023-11-13 08:00:00,0.368,
2023-11-13 08:00:00,2023-11-13 09:00:00,0.476,
2023-11-13 09:00:00,2023-11-13 10:00:00,0.817,
2023-11-13 10:00:00,2023-11-13 11:00:00,0.522,
2023-11-13 11:00:00,2023-11-13 12:00:00,0.503,
2023-11-13 12:00:00,2023-11-13 13:00:00,0.489,
2023-11-13 13:00:00,2023-11-13 14:00:00,0.498,
2023-11-13 14:00:00,2023-11-13 15:00:00,0.478,
2023-11-13 15:00:00,2023-11-13 16:00:00,1.934,
2023-11-13 16:00:00,2023-11-13 17:00:00,2.21,
2023-11-13 17:00:00,2023-11-13 18:00:00,2.384,
2023-11-13 18:00:00,2023-11-13 19:00:00,0.904,
2023-11-13 19:00:00,2023-11-13 20:00:00,0.58,
2023-11-13 20:00:00,2023-11-13 21:00:00,0.867,
2023-11-13 21:00:00,2023-11-13 22:00:00,0.51,
2023-11-13 22:00:00,2023-11-13 23:00:00,4.954,
2023-11-13 23:00:00,2023-11-14 00:00:00,1.255,
2023-11-14 00:00:00,2023-11-14 01:00:00,1.123,
2023-11-14 01:00:00,2023-11-14 02:00:00,0.877,
2023-11-14 02:00:00,2023-11-14 03:00:00,0.851,
2023-11-14 03:00:00,2023-11-14 04:00:00,0.731,
2023-11-14 04:00:00,2023-11-14 05:00:00,0.997,
2023-11-14 05:00:00,2023-11-14 06:00:00,0.746,
2023-11-14 06:00:00,2023-11-14 07:00:00,0.696,
2023-11-14 07:00:00,2023-11-14 08:00:00,0.714,
2023-11-14 08:00:00,2023-11-14 09:00:00,0.775,
2023-11-14 09:00:00,2023-11-14 10:00:00,1.183,
2023-11-14 10:00:00,2023-11-14 11:00:00,0.807,
2023-11-14 11:00:00,2023-11-14 12:00:00,0.829,
2023-11-14 12:00:00,2023-11-14 13:00:00,0.982,
2023-11-14 13:00:00,2023-11-14 14:00:00,1.303,
2023-11-14 14:00:00,2023-11-14 15:00:00,1.608,
2023-11-14 15:00:00,2023-11-14 16:00:00,2.352,
2023-11-14 16:00:00,2023-11-14 17:00:00,2.942,
2023-11-14 17:00:00,2023-11-14 18:00:00,1.38,
2023-11-14 18:00:00,2023-11-14 19:00:00,1.427,
2023-11-14 19:00:00,2023-11-14 20:00:00,1.301,
2023-11-14 20:00:00,2023-11-14 21:00:00,1.375,
2023-11-14 21:00:00,2023-11-14 22:00:00,1.503,
2023-11-14 22:00:00,2023-11-14 23:00:00,1.657,
2023-11-14 23:00:00,2023-11-15 00:00:00,2.592,
2023-11-15 00:00:00,2023-11-15 01:00:00,1.579,
2023-11-15 01:00:00,2023-11-15 02:00:00,2.203,
2023-11-15 02:00:00,2023-11-15 03:00:00,2.155,
2023-11-15 03:00:00,2023-11-15 04:00:00,3.033,
2023-11-15 04:00:00,2023-11-15 05:00:00,2.695,
2023-11-15 05:00:00,2023-11-15 06:00:00,0.917,
2023-11-15 06:00:00,2023-11-15 07:00:00,0.616,
2023-11-15 07:00:00,2023-11-15 08:00:00,0.915,
2023-11-15 08:00:00,2023-11-15 09:00:00,0.853,
2023-11-15 09:00:00,2023-11-15 10:00:00,1.003,
2023-11-15 10:00:00,2023-11-15 11:00:00,1.108,
2023-11-15 11:00:00,2023-11-15 12:00:00,1.681,
2023-11-15 12:00:00,2023-11-15 13:00:00,0.471,
2023-11-15 13:00:00,2023-11-15 14:00:00,0.484,
2023-11-15 14:00:00,2023-11-15 15:00:00,0.516,
2023-11-15 15:00:00,2023-11-15 16:00:00,0.642,
2023-11-15 16:00:00,2023-11-15 17:00:00,1.37,
2023-11-15 17:00:00,2023-11-15 18:00:00,1.073,
2023-11-15 18:00:00,2023-11-15 19:00:00,2.685,
2023-11-15 19:00:00,2023-11-15 20:00:00,4.777,
2023-11-15 20:00:00,2023-11-15 21:00:00,2.218,
2023-11-15 21:00:00,2023-11-15 22:00:00,0.801,
2023-11-15 22:00:00,2023-11-15 23:00:00,1.067,
2023-11-15 23:00:00,2023-11-16 00:00:00,1.156,
2023-11-16 00:00:00,2023-11-16 01:00:00,2.948,
2023-11-16 01:00:00,2023-11-16 02:00:00,1.765,
2023-11-16 02:00:00,2023-11-16 03:00:00,1.154,
2023-11-16 03:00:00,2023-11-16 04:00:00,1.693,
2023-11-16 04:00:00,2023-11-16 05:00:00,1.123,
2023-11-16 05:00:00,2023-11-16 06:00:00,0.748,
2023-11-16 06:00:00,2023-11-16 07:00:00,0.7,
2023-11-16 07:00:00,2023-11-16 08:00:00,0.981,
2023-11-16 08:00:00,2023-11-16 09:00:00,0.845,
2023-11-16 09:00:00,2023-11-16 10:00:00,0.857,
2023-11-16 10:00:00,2023-11-16 11:00:00,1.189,
2023-11-16 11:00:00,2023-11-16 12:00:00,1.075,
2023-11-16 12:00:00,2023-11-16 13:00:00,0.429,
2023-11-16 13:00:00,2023-11-16 14:00:00,0.767,
2023-11-16 14:00:00,2023-11-16 15:00:00,0.46,
2023-11-16 15:00:00,2023-11-16 16:00:00,0.46,
2023-11-16 16:00:00,2023-11-16 17:00:00,0.444,
2023-11-16 17:00:00,2023-11-16 18:00:00,0.457,
2023-11-16 18:00:00,2023-11-16 19:00:00,0.786,
2023-11-16 19:00:00,2023-11-16 20:00:00,2.679,
2023-11-16 20:00:00,2023-11-16 21:00:00,1.024,
2023-11-16 21:00:00,2023-11-16 22:00:00,0.882,
2023-11-16 22:00:00,2023-11-16 23:00:00,0.557,
2023-11-16 23:00:00,2023-11-17 00:00:00,0.783,
2023-11-17 00:00:00,2023-11-17 01:00:00,0.896,
2023-11-17 01:00:00,2023-11-17 02:00:00,1.709,
2023-11-17 02:00:00,2023-11-17 03:00:00,1.617,
2023-11-17 03:00:00,2023-11-17 04:00:00,0.994,
2023-11-17 04:00:00,2023-11-17 05:00:00,0.911,
2023-11-17 05:00:00,2023-11-17 06:00:00,0.34,
2023-11-17 06:00:00,2023-11-17 07:00:00,0.458,
2023-11-17 07:00:00,2023-11-17 08:00:00,0.578,
2023-11-17 08:00:00,2023-11-17 09:00:00,1.093,
2023-11-17 09:00:00,2023-11-17 10:00:00,1.208,
2023-11-17 10:00:00,2023-11-17 11:00:00,1.174,
2023-11-17 11:00:00,2023-11-17 12:00:00,2.004,
2023-11-17 12:00:00,2023-11-17 13:00:00,1.682,
2023-11-17 13:00:00,2023-11-17 14:00:00,0.592,
2023-11-17 14:00:00,2023-11-17 15:00:00,0.455,
2023-11-17 15:00:00,2023-11-17 16:00:00,0.488,
2023-11-17 16:00:00,2023-11-17 17:00:00,0.72,
2023-11-17 17:00:00,2023-11-17 18:00:00,0.468,
2023-11-17 18:00:00,2023-11-17 19:00:00,0.446,
2023-11-17 19:00:00,2023-11-17 20:00:00,3.231,
2023-11-17 20:00:00,2023-11-17 21:00:00,2.719,
2023-11-17 21:00:00,2023-11-17 22:00:00,1.519,
2023-11-17 22:00:00,2023-11-17 23:00:00,1.611,
2023-11-17 23:00:00,2023-11-18 00:00:00,1.689,
2023-11-18 00:00:00,2023-11-18 01:00:00,2.507,
2023-11-18 01:00:00,2023-11-18 02:00:00,1.673,
2023-11-18 02:00:00,2023-11-18 03:00:00,1.677,
2023-11-18 03:00:00,2023-11-18 04:00:00,2.358,
2023-11-18 04:00:00,2023-11-18 05:00:00,1.725,
2023-11-18 05:00:00,2023-11-18 06:00:00,0.949,
2023-11-18 06:00:00,2023-11-18 07:00:00,0.911,
2023-11-18 07:00:00,2023-11-18 08:00:00,1.063,
2023-11-18 08:00:00,2023-11-18 09:00:00,0.923,
2023-11-18 09:00:00,2023-11-18 10:00:00,1.179,
2023-11-18 10:00:00,2023-11-18 11:00:00,1.144,
2023-11-18 11:00:00,2023-11-18 12:00:00,1.19,
2023-11-18 12:00:00,2023-11-18 13:00:00,1.669,
2023-11-18 13:00:00,2023-11-18 14:00:00,1.784,
2023-11-18 14:00:00,2023-11-18 15:00:00,2.763,
2023-11-18 15:00:00,2023-11-18 16:00:00,1.875,
2023-11-18 16:00:00,2023-11-18 17:00:00,0.482,
2023-11-18 17:00:00,2023-11-18 18:00:00,0.804,
2023-11-18 18:00:00,2023-11-18 19:00:00,0.977,
2023-11-18 19:00:00,2023-11-18 20:00:00,0.971,
2023-11-18 20:00:00,2023-11-18 21:00:00,1.533,
2023-11-18 21:00:00,2023-11-18 22:00:00,0.818,
2023-11-18 22:00:00,2023-11-18 23:00:00,0.604,
2023-11-18 23:00:00,2023-11-19 00:00:00,0.835,
2023-11-19 00:00:00,2023-11-19 01:00:00,1.82,
2023-11-19 01:00:00,2023-11-19 02:00:00,1.703,
2023-11-19 02:00:00,2023-11-19 03:00:00,0.815,
2023-11-19 03:00:00,2023-11-19 04:00:00,1.354,
2023-11-19 04:00:00,2023-11-19 05:00:00,1.215,
2023-11-19 05:00:00,2023-11-19 06:00:00,0.731,
2023-11-19 06:00:00,2023-11-19 07:00:00,0.997,
2023-11-19 07:00:00,2023-11-19 08:00:00,0.711,
2023-11-19 08:00:00,2023-11-19 09:00:00,0.81,
2023-11-19 09:00:00,2023-11-19 10:00:00,0.82,
2023-11-19 10:00:00,2023-11-19 11:00:00,1.119,
2023-11-19 11:00:00,2023-11-19 12:00:00,0.814,
2023-11-19 12:00:00,2023-11-19 13:00:00,1.207,
2023-11-19 13:00:00,2023-11-19 14:00:00,0.807,
2023-11-19 14:00:00,2023-11-19 15:00:00,0.475,
2023-11-19 15:00:00,2023-11-19 16:00:00,0.728,
2023-11-19 16:00:00,2023-11-19 17:00:00,0.461,
2023-11-19 17:00:00,2023-11-19 18:00:00,0.611,
