StartDate,EndDate,Value (kWh),Notes
2024-08-03 08:00:00,2024-08-03 09:00:00,1.688,
2024-08-03 09:00:00,2024-08-03 10:00:00,1.786,
2024-08-03 10:00:00,2024-08-03 11:00:00,0.456,
2024-08-03 11:00:00,2024-08-03 12:00:00,0.563,
2024-08-03 12:00:00,2024-08-03 13:00:00,1.463,
2024-08-03 13:00:00,2024-08-03 14:00:00,1.518,
2024-08-03 14:00:00,2024-08-03 15:00:00,2.085,
2024-08-03 15:00:00,2024-08-03 16:00:00,1.717,
2024-08-03 16:00:00,2024-08-03 17:00:00,1.677,
2024-08-03 17:00:00,2024-08-03 18:00:00,1.587,
2024-08-03 18:00:00,2024-08-03 19:00:00,1.679,
2024-08-03 19:00:00,2024-08-03 20:00:00,1.999,
2024-08-03 20:00:00,2024-08-03 21:00:00,4.336,
2024-08-03 21:00:00,2024-08-03 22:00:00,4.772,
2024-08-03 22:00:00,2024-08-03 23:00:00,1.785,
2024-08-03 23:00:00,2024-08-04 00:00:00,1.956,
2024-08-04 00:00:00,2024-08-04 01:00:00,2.267,
2024-08-04 01:00:00,2024-08-04 02:00:00,1.653,
2024-08-04 02:00:00,2024-08-04 03:00:00,2.925,
2024-08-04 03:00:00,2024-08-04 04:00:00,2.731,
2024-08-04 04:00:00,2024-08-04 05:00:00,2.068,
2024-08-04 05:00:00,2024-08-04 06:00:00,1.998,
2024-08-04 06:00:00,2024-08-04 07:00:00,1.994,
2024-08-04 07:00:00,2024-08-04 08:00:00,1.696,
2024-08-04 08:00:00,2024-08-04 09:00:00,1.824,
2024-08-04 09:00:00,2024-08-04 10:00:00,2.772,
2024-08-04 10:00:00,2024-08-04 11:00:00,0.915,
2024-08-04 11:00:00,2024-08-04 12:00:00,0.6,
2024-08-04 12:00:00,2024-08-04 13:00:00,1.376,
2024-08-04 13:00:00,2024-08-04 14:00:00,1.581,
2024-08-04 14:00:00,2024-08-04 15:00:00,1.9,
2024-08-04 15:00:00,2024-08-04 16:00:00,1.67,
2024-08-04 16:00:00,2024-08-04 17:00:00,2.213,
2024-08-04 17:00:00,2024-08-04 18:00:00,1.785,
2024-08-04 18:00:00,2024-08-04 19:00:00,1.806,
2024-08-04 19:00:00,2024-08-04 20:00:00,3.026,
2024-08-04 20:00:00,2024-08-04 21:00:00,3.274,
2024-08-04 21:00:00,2024-08-04 22:00:00,2.409,
2024-08-04 22:00:00,2024-08-04 23:00:00,2.312,
2024-08-04 23:00:00,2024-08-05 00:00:00,2.218,
2024-08-05 00:00:00,2024-08-05 01:00:00,3.357,
2024-08-05 01:00:00,2024-08-05 02:00:00,3.05,
2024-08-05 02:00:00,2024-08-05 03:00:00,2.909,
2024-08-05 03:00:00,2024-08-05 04:00:00,2.148,
2024-08-05 04:00:00,2024-08-05 05:00:00,1.911,
2024-08-05 05:00:00,2024-08-05 06:00:00,1.633,
2024-08-05 06:00:00,2024-08-05 07:00:00,1.563,
2024-08-05 07:00:00,2024-08-05 08:00:00,1.549,
2024-08-05 08:00:00,2024-08-05 09:00:00,2.196,
2024-08-05 09:00:00,2024-08-05 10:00:00,2.255,
2024-08-05 10:00:00,2024-08-05 11:00:00,1.073,
2024-08-05 11:00:00,2024-08-05 12:00:00,1.388,
2024-08-05 12:00:00,2024-08-05 13:00:00,1.764,
2024-08-05 13:00:00,2024-08-05 14:00:00,1.951,
2024-08-05 14:00:00,2024-08-05 15:00:00,3.796,
2024-08-05 15:00:00,2024-08-05 16:00:00,2.628,
2024-08-05 16:00:00,2024-08-05 17:00:00,2.234,
2024-08-05 17:00:00,2024-08-05 18:00:00,2.425,
2024-08-05 18:00:00,2024-08-05 19:00:00,3.108,
2024-08-05 19:00:00,2024-08-05 20:00:00,5.028,
2024-08-05 20:00:00,2024-08-05 21:00:00,8.97,
2024-08-05 21:00:00,2024-08-05 22:00:00,5.831,
2024-08-05 22:00:00,2024-08-05 23:00:00,5.721,
2024-08-05 23:00:00,2024-08-06 00:00:00,4.751,
2024-08-06 00:00:00,2024-08-06 01:00:00,3.376,
2024-08-06 01:00:00,2024-08-06 02:00:00,2.54,
2024-08-06 02:00:00,2024-08-06 03:00:00,2.204,
2024-08-06 03:00:00,2024-08-06 04:00:00,2.093,
2024-08-06 04:00:00,2024-08-06 05:00:00,2.056,
2024-08-06 05:00:00,2024-08-06 06:00:00,2.359,
2024-08-06 06:00:00,2024-08-06 07:00:00,3.932,
2024-08-06 07:00:00,2024-08-06 08:00:00,2.085,
2024-08-06 08:00:00,2024-08-06 09:00:00,2.598,
2024-08-06 09:00:00,2024-08-06 10:00:00,2.523,
2024-08-06 10:00:00,2024-08-06 11:00:00,3.475,
2024-08-06 11:00:00,2024-08-06 12:00:00,2.791,
2024-08-06 12:00:00,2024-08-06 13:00:00,3.44,
2024-08-06 13:00:00,2024-08-06 14:00:00,3.062,
2024-08-06 14:00:00,2024-08-06 15:00:00,3.095,
2024-08-06 15:00:00,2024-08-06 16:00:00,7.596,
2024-08-06 16:00:00,2024-08-06 17:00:00,3.689,
2024-08-06 17:00:00,2024-08-06 18:00:00,2.436,
2024-08-06 18:00:00,2024-08-06 19:00:00,3.277,
2024-08-06 19:00:00,2024-08-06 20:00:00,2.694,
2024-08-06 20:00:00,2024-08-06 21:00:00,2.152,
2024-08-06 21:00:00,2024-08-06 22:00:00,3.434,
2024-08-06 22:00:00,2024-08-06 23:00:00,3.535,
2024-08-06 23:00:00,2024-08-07 00:00:00,5.504,
2024-08-07 00:00:00,2024-08-07 01:00:00,3.374,
2024-08-07 01:00:00,2024-08-07 02:00:00,3.266,
2024-08-07 02:00:00,2024-08-07 03:00:00,2.529,
2024-08-07 03:00:00,2024-08-07 04:00:00,6.312,
2024-08-07 04:00:00,2024-08-07 05:00:00,2.961,
2024-08-07 05:00:00,2024-08-07 06:00:00,1.743,
2024-08-07 06:00:00,2024-08-07 07:00:00,1.949,
2024-08-07 07:00:00,2024-08-07 08:00:00,1.644,
2024-08-07 08:00:00,2024-08-07 09:00:00,1.729,
2024-08-07 09:00:00,2024-08-07 10:00:00,2.389,
2024-08-07 10:00:00,2024-08-07 11:00:00,2.242,
2024-08-07 11:00:00,2024-08-07 12:00:00,3.477,
2024-08-07 12:00:00,2024-08-07 13:00:00,3.243,
2024-08-07 13:00:00,2024-08-07 14:00:00,4.169,
2024-08-07 14:00:00,2024-08-07 15:00:00,3.56,
2024-08-07 15:00:00,2024-08-07 16:00:00,3.904,
2024-08-07 16:00:00,2024-08-07 17:00:00,3.572,
2024-08-07 17:00:00,2024-08-07 18:00:00,3.111,
2024-08-07 18:00:00,2024-08-07 19:00:00,2.911,
2024-08-07 19:00:00,2024-08-07 20:00:00,3.487,
2024-08-07 20:00:00,2024-08-07 21:00:00,2.924,
2024-08-07 21:00:00,2024-08-07 22:00:00,3.471,
2024-08-07 22:00:00,2024-08-07 23:00:00,3.469,
2024-08-07 23:00:00,2024-08-08 00:00:00,2.706,
2024-08-08 00:00:00,2024-08-08 01:00:00,2.67,
2024-08-08 01:00:00,2024-08-08 02:00:00,5.254,
2024-08-08 02:00:00,2024-08-08 03:00:00,2.526,
2024-08-08 03:00:00,2024-08-08 04:00:00,1.443,
2024-08-08 04:00:00,2024-08-08 05:00:00,1.362,
2024-08-08 05:00:00,2024-08-08 06:00:00,1.725,
2024-08-08 06:00:00,2024-08-08 07:00:00,1.379,
2024-08-08 07:00:00,2024-08-08 08:00:00,1.363,
2024-08-08 08:00:00,2024-08-08 09:00:00,1.818,
2024-08-08 09:00:00,2024-08-08 10:00:00,3.602,
2024-08-08 10:00:00,2024-08-08 11:00:00,4.638,
2024-08-08 11:00:00,2024-08-08 12:00:00,4.149,
2024-08-08 12:00:00,2024-08-08 13:00:00,2.86,
2024-08-08 13:00:00,2024-08-08 14:00:00,1.925,
2024-08-08 14:00:00,2024-08-08 15:00:00,2.324,
2024-08-08 15:00:00,2024-08-08 16:00:00,2.844,
2024-08-08 16:00:00,2024-08-08 17:00:00,2.889,
2024-08-08 17:00:00,2024-08-08 18:00:00,1.924,
2024-08-08 18:00:00,2024-08-08 19:00:00,3.423,
2024-08-08 19:00:00,2024-08-08 20:00:00,3.226,
2024-08-08 20:00:00,2024-08-08 21:00:00,2.3,
2024-08-08 21:00:00,2024-08-08 22:00:00,2.047,
2024-08-08 22:00:00,2024-08-08 23:00:00,2.433,
2024-08-08 23:00:00,2024-08-09 00:00:00,3.662,
2024-08-09 00:00:00,2024-08-09 01:00:00,4.012,
2024-08-09 01:00:00,2024-08-09 02:00:00,3.541,
2024-08-09 02:00:00,2024-08-09 03:00:00,1.871,
2024-08-09 03:00:00,2024-08-09 04:00:00,1.796,
2024-08-09 04:00:00,2024-08-09 05:00:00,1.962,
2024-08-09 05:00:00,2024-08-09 06:00:00,1.487,
2024-08-09 06:00:00,2024-08-09 07:00:00,1.495,
2024-08-09 07:00:00,2024-08-09 08:00:00,1.659,
2024-08-09 08:00:00,2024-08-09 09:00:00,2.19,
2024-08-09 09:00:00,2024-08-09 10:00:00,2.402,
2024-08-09 10:00:00,2024-08-09 11:00:00,2.433,
2024-08-09 11:00:00,2024-08-09 12:00:00,2.123,
2024-08-09 12:00:00,2024-08-09 13:00:00,2.153,
2024-08-09 13:00:00,2024-08-09 14:00:00,2.243,
2024-08-09 14:00:00,2024-08-09 15:00:00,2.565,
2024-08-09 15:00:00,2024-08-09 16:00:00,2.247,
2024-08-09 16:00:00,2024-08-09 17:00:00,2.015,
2024-08-09 17:00:00,2024-08-09 18:00:00,2.255,
2024-08-09 18:00:00,2024-08-09 19:00:00,3.213,
2024-08-09 19:00:00,2024-08-09 20:00:00,2.683,
2024-08-09 20:00:00,2024-08-09 21:00:00,4.397,
2024-08-09 21:00:00,2024-08-09 22:00:00,4.977,
2024-08-09 22:00:00,2024-08-09 23:00:00,4.695,
2024-08-09 23:00:00,2024-08-10 00:00:00,2.391,
2024-08-10 00:00:00,2024-08-10 01:00:00,1.732,
2024-08-10 01:00:00,2024-08-10 02:00:00,1.557,
2024-08-10 02:00:00,2024-08-10 03:00:00,1.938,
2024-08-10 03:00:00,2024-08-10 04:00:00,1.559,
2024-08-10 04:00:00,2024-08-10 05:00:00,1.525,
2024-08-10 05:00:00,2024-08-10 06:00:00,1.466,
2024-08-10 06:00:00,2024-08-10 07:00:00,1.657,
2024-08-10 07:00:00,2024-08-10 08:00:00,1.419,
2024-08-10 08:00:00,2024-08-10 09:00:00,1.491,
2024-08-10 09:00:00,2024-08-10 10:00:00,3.896,
2024-08-10 10:00:00,2024-08-10 11:00:00,1.353,
2024-08-10 11:00:00,2024-08-10 12:00:00,1.949,
2024-08-10 12:00:00,2024-08-10 13:00:00,1.627,
2024-08-10 13:00:00,2024-08-10 14:00:00,1.711,
2024-08-10 14:00:00,2024-08-10 15:00:00,1.808,
2024-08-10 15:00:00,2024-08-10 16:00:00,1.933,
2024-08-10 16:00:00,2024-08-10 17:00:00,1.634,
2024-08-10 17:00:00,2024-08-10 18:00:00,1.582,
2024-08-10 18:00:00,2024-08-10 19:00:00,3,
2024-08-10 19:00:00,2024-08-10 20:00:00,1.889,
2024-08-10 20:00:00,2024-08-10 21:00:00,4.986,
2024-08-10 21:00:00,2024-08-10 22:00:00,2.466,
2024-08-10 22:00:00,2024-08-10 23:00:00,1.766,
2024-08-10 23:00:00,2024-08-11 00:00:00,1.689,
2024-08-11 00:00:00,2024-08-11 01:00:00,2.022,
2024-08-11 01:00:00,2024-08-11 02:00:00,2.682,
2024-08-11 02:00:00,2024-08-11 03:00:00,2.568,
2024-08-11 03:00:00,2024-08-11 04:00:00,2.371,
2024-08-11 04:00:00,2024-08-11 05:00:00,1.922,
2024-08-11 05:00:00,2024-08-11 06:00:00,1.537,
2024-08-11 06:00:00,2024-08-11 07:00:00,1.411,
2024-08-11 07:00:00,2024-08-11 08:00:00,1.586,
2024-08-11 08:00:00,2024-08-11 09:00:00,2.005,
2024-08-11 09:00:00,2024-08-11 10:00:00,2.46,
2024-08-11 10:00:00,2024-08-11 11:00:00,0.485,
2024-08-11 11:00:00,2024-08-11 12:00:00,0.662,
2024-08-11 12:00:00,2024-08-11 13:00:00,1.254,
2024-08-11 13:00:00,2024-08-11 14:00:00,1.845,
2024-08-11 14:00:00,2024-08-11 15:00:00,1.594,
2024-08-11 15:00:00,2024-08-11 16:00:00,1.682,
2024-08-11 16:00:00,2024-08-11 17:00:00,1.688,
2024-08-11 17:00:00,2024-08-11 18:00:00,2.276,
2024-08-11 18:00:00,2024-08-11 19:00:00,4.19,
2024-08-11 19:00:00,2024-08-11 20:00:00,2.379,
2024-08-11 20:00:00,2024-08-11 21:00:00,2.248,
2024-08-11 21:00:00,2024-08-11 22:00:00,2.62,
2024-08-11 22:00:00,2024-08-11 23:00:00,2.728,
2024-08-11 23:00:00,2024-08-12 00:00:00,1.929,
2024-08-12 00:00:00,2024-08-12 01:00:00,3.308,
2024-08-12 01:00:00,2024-08-12 02:00:00,2.69,
2024-08-12 02:00:00,2024-08-12 03:00:00,1.941,
2024-08-12 03:00:00,2024-08-12 04:00:00,1.949,
2024-08-12 04:00:00,2024-08-12 05:00:00,1.597,
2024-08-12 05:00:00,2024-08-12 06:00:00,1.478,
2024-08-12 06:00:00,2024-08-12 07:00:00,1.724,
2024-08-12 07:00:00,2024-08-12 08:00:00,1.517,
2024-08-12 08:00:00,2024-08-12 09:00:00,1.959,
2024-08-12 09:00:00,2024-08-12 10:00:00,2.091,
2024-08-12 10:00:00,2024-08-12 11:00:00,2.415,
2024-08-12 11:00:00,2024-08-12 12:00:00,2.52,
2024-08-12 12:00:00,2024-08-12 13:00:00,2.755,
2024-08-12 13:00:00,2024-08-12 14:00:00,2.401,
2024-08-12 14:00:00,2024-08-12 15:00:00,2.956,
2024-08-12 15:00:00,2024-08-12 16:00:00,2.456,
2024-08-12 16:00:00,2024-08-12 17:00:00,0.976,
2024-08-12 17:00:00,2024-08-12 18:00:00,1.835,
2024-08-12 18:00:00,2024-08-12 19:00:00,2.705,
2024-08-12 19:00:00,2024-08-12 20:00:00,3.733,
2024-08-12 20:00:00,2024-08-12 21:00:00,2.374,
2024-08-12 21:00:00,2024-08-12 22:00:00,2.797,
2024-08-12 22:00:00,2024-08-12 23:00:00,3.217,
2024-08-12 23:00:00,2024-08-13 00:00:00,2.629,
2024-08-13 00:00:00,2024-08-13 01:00:00,2.142,
2024-08-13 01:00:00,2024-08-13 02:00:00,2.034,
2024-08-13 02:00:00,2024-08-13 03:00:00,2.062,
2024-08-13 03:00:00,2024-08-13 04:00:00,1.258,
2024-08-13 04:00:00,2024-08-13 05:00:00,1.416,
2024-08-13 05:00:00,2024-08-13 06:00:00,1.299,
2024-08-13 06:00:00,2024-08-13 07:00:00,1.68,
2024-08-13 07:00:00,2024-08-13 08:00:00,1.374,
2024-08-13 08:00:00,2024-08-13 09:00:00,1.732,
2024-08-13 09:00:00,2024-08-13 10:00:00,1.902,
2024-08-13 10:00:00,2024-08-13 11:00:00,2.046,
2024-08-13 11:00:00,2024-08-13 12:00:00,2.169,
2024-08-13 12:00:00,2024-08-13 13:00:00,1.485,
2024-08-13 13:00:00,2024-08-13 14:00:00,0.519,
2024-08-13 14:00:00,2024-08-13 15:00:00,0.991,
2024-08-13 15:00:00,2024-08-13 16:00:00,5.214,
2024-08-13 16:00:00,2024-08-13 17:00:00,2.956,
2024-08-13 17:00:00,2024-08-13 18:00:00,3.597,
2024-08-13 18:00:00,2024-08-13 19:00:00,3.489,
2024-08-13 19:00:00,2024-08-13 20:00:00,3.815,
2024-08-13 20:00:00,2024-08-13 21:00:00,2.438,
2024-08-13 21:00:00,2024-08-13 22:00:00,1.887,
2024-08-13 22:00:00,2024-08-13 23:00:00,1.9,
2024-08-13 23:00:00,2024-08-14 00:00:00,1.471,
2024-08-14 00:00:00,2024-08-14 01:00:00,1.928,
2024-08-14 01:00:00,2024-08-14 02:00:00,2.968,
2024-08-14 02:00:00,2024-08-14 03:00:00,2.196,
2024-08-14 03:00:00,2024-08-14 04:00:00,1.887,
2024-08-14 04:00:00,2024-08-14 05:00:00,1.816,
2024-08-14 05:00:00,2024-08-14 06:00:00,1.461,
2024-08-14 06:00:00,2024-08-14 07:00:00,1.524,
2024-08-14 07:00:00,2024-08-14 08:00:00,1.728,
2024-08-14 08:00:00,2024-08-14 09:00:00,1.884,
2024-08-14 09:00:00,2024-08-14 10:00:00,3.196,
2024-08-14 10:00:00,2024-08-14 11:00:00,5.287,
2024-08-14 11:00:00,2024-08-14 12:00:00,3.43,
2024-08-14 12:00:00,2024-08-14 13:00:00,3.89,
2024-08-14 13:00:00,2024-08-14 14:00:00,4.718,
2024-08-14 14:00:00,2024-08-14 15:00:00,6.104,
2024-08-14 15:00:00,2024-08-14 16:00:00,2.899,
2024-08-14 16:00:00,2024-08-14 17:00:00,2.471,
2024-08-14 17:00:00,2024-08-14 18:00:00,2.353,
2024-08-14 18:00:00,2024-08-14 19:00:00,3.633,
2024-08-14 19:00:00,2024-08-14 20:00:00,2.723,
2024-08-14 20:00:00,2024-08-14 21:00:00,2.494,
2024-08-14 21:00:00,2024-08-14 22:00:00,2.562,
2024-08-14 22:00:00,2024-08-14 23:00:00,2.347,
2024-08-14 23:00:00,2024-08-15 00:00:00,2.27,
2024-08-15 00:00:00,2024-08-15 01:00:00,2.423,
2024-08-15 01:00:00,2024-08-15 02:00:00,2.208,
2024-08-15 02:00:00,2024-08-15 03:00:00,1.786,
2024-08-15 03:00:00,2024-08-15 04:00:00,2.103,
2024-08-15 04:00:00,2024-08-15 05:00:00,1.912,
2024-08-15 05:00:00,2024-08-15 06:00:00,1.589,
2024-08-15 06:00:00,2024-08-15 07:00:00,1.559,
2024-08-15 07:00:00,2024-08-15 08:00:00,1.905,
2024-08-15 08:00:00,2024-08-15 09:00:00,1.94,
2024-08-15 09:00:00,2024-08-15 10:00:00,2.073,
2024-08-15 10:00:00,2024-08-15 11:00:00,2.266,
2024-08-15 11:00:00,2024-08-15 12:00:00,3.029,
2024-08-15 12:00:00,2024-08-15 13:00:00,3.228,
2024-08-15 13:00:00,2024-08-15 14:00:00,4.387,
2024-08-15 14:00:00,2024-08-15 15:00:00,4.29,
2024-08-15 15:00:00,2024-08-15 16:00:00,3.725,
2024-08-15 16:00:00,2024-08-15 17:00:00,3.478,
2024-08-15 17:00:00,2024-08-15 18:00:00,3.041,
2024-08-15 18:00:00,2024-08-15 19:00:00,2.531,
2024-08-15 19:00:00,2024-08-15 20:00:00,2.507,
2024-08-15 20:00:00,2024-08-15 21:00:00,2.682,
2024-08-15 21:00:00,2024-08-15 22:00:00,5.553,
2024-08-15 22:00:00,2024-08-15 23:00:00,3.88,
2024-08-15 23:00:00,2024-08-16 00:00:00,3.912,
2024-08-16 00:00:00,2024-08-16 01:00:00,2.694,
2024-08-16 01:00:00,2024-08-16 02:00:00,3.54,
2024-08-16 02:00:00,2024-08-16 03:00:00,2.326,
2024-08-16 03:00:00,2024-08-16 04:00:00,2.168,
2024-08-16 04:00:00,2024-08-16 05:00:00,1.966,
2024-08-16 05:00:00,2024-08-16 06:00:00,1.872,
2024-08-16 06:00:00,2024-08-16 07:00:00,1.735,
2024-08-16 07:00:00,2024-08-16 08:00:00,2.187,
2024-08-16 08:00:00,2024-08-16 09:00:00,2.523,
2024-08-16 09:00:00,2024-08-16 10:00:00,2.85,
2024-08-16 10:00:00,2024-08-16 11:00:00,0.677,
2024-08-16 11:00:00,2024-08-16 12:00:00,0.71,
2024-08-16 12:00:00,2024-08-16 13:00:00,1.833,
2024-08-16 13:00:00,2024-08-16 14:00:00,2.013,
2024-08-16 14:00:00,2024-08-16 15:00:00,2.52,
2024-08-16 15:00:00,2024-08-16 16:00:00,3.972,
2024-08-16 16:00:00,2024-08-16 17:00:00,2.658,
2024-08-16 17:00:00,2024-08-16 18:00:00,2.734,
2024-08-16 18:00:00,2024-08-16 19:00:00,3.838,
2024-08-16 19:00:00,2024-08-16 20:00:00,3.805,
2024-08-16 20:00:00,2024-08-16 21:00:00,4.661,
2024-08-16 21:00:00,2024-08-16 22:00:00,2.041,
2024-08-16 22:00:00,2024-08-16 23:00:00,2.457,
2024-08-16 23:00:00,2024-08-17 00:00:00,2.271,
2024-08-17 00:00:00,2024-08-17 01:00:00,2.05,
2024-08-17 01:00:00,2024-08-17 02:00:00,4.682,
2024-08-17 02:00:00,2024-08-17 03:00:00,3.671,
2024-08-17 03:00:00,2024-08-17 04:00:00,2.176,
2024-08-17 04:00:00,2024-08-17 05:00:00,2.206,
2024-08-17 05:00:00,2024-08-17 06:00:00,1.614,
2024-08-17 06:00:00,2024-08-17 07:00:00,1.497,
2024-08-17 07:00:00,2024-08-17 08:00:00,2.202,
2024-08-17 08:00:00,2024-08-17 09:00:00,1.901,
2024-08-17 09:00:00,2024-08-17 10:00:00,2.51,
2024-08-17 10:00:00,2024-08-17 11:00:00,2.21,
2024-08-17 11:00:00,2024-08-17 12:00:00,2.283,
2024-08-17 12:00:00,2024-08-17 13:00:00,2.66,
2024-08-17 13:00:00,2024-08-17 14:00:00,2.347,
2024-08-17 14:00:00,2024-08-17 15:00:00,2.401,
2024-08-17 15:00:00,2024-08-17 16:00:00,2.377,
2024-08-17 16:00:00,2024-08-17 17:00:00,2.331,
2024-08-17 17:00:00,2024-08-17 18:00:00,1.969,
2024-08-17 18:00:00,2024-08-17 19:00:00,2.27,
2024-08-17 19:00:00,2024-08-17 20:00:00,4.112,
2024-08-17 20:00:00,2024-08-17 21:00:00,3.592,
2024-08-17 21:00:00,2024-08-17 22:00:00,1.897,
2024-08-17 22:00:00,2024-08-17 23:00:00,2.15,
2024-08-17 23:00:00,2024-08-18 00:00:00,2.049,
2024-08-18 00:00:00,2024-08-18 01:00:00,4.807,
2024-08-18 01:00:00,2024-08-18 02:00:00,4.151,
2024-08-18 02:00:00,2024-08-18 03:00:00,2.018,
2024-08-18 03:00:00,2024-08-18 04:00:00,1.618,
2024-08-18 04:00:00,2024-08-18 05:00:00,1.901,
2024-08-18 05:00:00,2024-08-18 06:00:00,1.553,
2024-08-18 06:00:00,2024-08-18 07:00:00,1.509,
2024-08-18 07:00:00,2024-08-18 08:00:00,1.526,
2024-08-18 08:00:00,2024-08-18 09:00:00,2.039,
2024-08-18 09:00:00,2024-08-18 10:00:00,2.224,
2024-08-18 10:00:00,2024-08-18 11:00:00,3.173,
2024-08-18 11:00:00,2024-08-18 12:00:00,1.112,
2024-08-18 12:00:00,2024-08-18 13:00:00,1.169,
2024-08-18 13:00:00,2024-08-18 14:00:00,1.981,
2024-08-18 14:00:00,2024-08-18 15:00:00,1.718,
2024-08-18 15:00:00,2024-08-18 16:00:00,1.741,
2024-08-18 16:00:00,2024-08-18 17:00:00,1.812,
2024-08-18 17:00:00,2024-08-18 18:00:00,1.697,
2024-08-18 18:00:00,2024-08-18 19:00:00,3.108,
2024-08-18 19:00:00,2024-08-18 20:00:00,1.645,
2024-08-18 20:00:00,2024-08-18 21:00:00,2.922,
2024-08-18 21:00:00,2024-08-18 22:00:00,3.555,
2024-08-18 22:00:00,2024-08-18 23:00:00,2.795,
2024-08-18 23:00:00,2024-08-19 00:00:00,1.773,
2024-08-19 00:00:00,2024-08-19 01:00:00,2.313,
2024-08-19 01:00:00,2024-08-19 02:00:00,4.416,
2024-08-19 02:00:00,2024-08-19 03:00:00,3.173,
2024-08-19 03:00:00,2024-08-19 04:00:00,1.734,
2024-08-19 04:00:00,2024-08-19 05:00:00,1.654,
2024-08-19 05:00:00,2024-08-19 06:00:00,1.584,
2024-08-19 06:00:00,2024-08-19 07:00:00,1.897,
2024-08-19 07:00:00,2024-08-19 08:00:00,1.568,
2024-08-19 08:00:00,2024-08-19 09:00:00,1.681,
2024-08-19 09:00:00,2024-08-19 10:00:00,2.718,
2024-08-19 10:00:00,2024-08-19 11:00:00,0.646,
2024-08-19 11:00:00,2024-08-19 12:00:00,0.469,
2024-08-19 12:00:00,2024-08-19 13:00:00,1.261,
2024-08-19 13:00:00,2024-08-19 14:00:00,1.893,
2024-08-19 14:00:00,2024-08-19 15:00:00,1.797,
2024-08-19 15:00:00,2024-08-19 16:00:00,1.861,
2024-08-19 16:00:00,2024-08-19 17:00:00,1.872,
2024-08-19 17:00:00,2024-08-19 18:00:00,2.53,
