StartDate,EndDate,Value (kWh),Notes
2024-05-04 06:00:00,2024-05-04 07:00:00,1.366,
2024-05-04 07:00:00,2024-05-04 08:00:00,1.155,
2024-05-04 08:00:00,2024-05-04 09:00:00,1.131,
2024-05-04 09:00:00,2024-05-04 10:00:00,1.551,
2024-05-04 10:00:00,2024-05-04 11:00:00,1.375,
2024-05-04 11:00:00,2024-05-04 12:00:00,2.123,
2024-05-04 12:00:00,2024-05-04 13:00:00,0.717,
2024-05-04 13:00:00,2024-05-04 14:00:00,0.49,
2024-05-04 14:00:00,2024-05-04 15:00:00,0.473,
2024-05-04 15:00:00,2024-05-04 16:00:00,0.478,
2024-05-04 16:00:00,2024-05-04 17:00:00,0.456,
2024-05-04 17:00:00,2024-05-04 18:00:00,0.783,
2024-05-04 18:00:00,2024-05-04 19:00:00,0.443,
2024-05-04 19:00:00,2024-05-04 20:00:00,3.12,
2024-05-04 20:00:00,2024-05-04 21:00:00,2.653,
2024-05-04 21:00:00,2024-05-04 22:00:00,1.584,
2024-05-04 22:00:00,2024-05-04 23:00:00,3.411,
2024-05-04 23:00:00,2024-05-05 00:00:00,2.902,
2024-05-05 00:00:00,2024-05-05 01:00:00,3.137,
2024-05-05 01:00:00,2024-05-05 02:00:00,2.707,
2024-05-05 02:00:00,2024-05-05 03:00:00,1.444,
2024-05-05 03:00:00,2024-05-05 04:00:00,1.149,
2024-05-05 04:00:00,2024-05-05 05:00:00,1.057,
2024-05-05 05:00:00,2024-05-05 06:00:00,1.04,
2024-05-05 06:00:00,2024-05-05 07:00:00,0.951,
2024-05-05 07:00:00,2024-05-05 08:00:00,1.169,
2024-05-05 08:00:00,2024-05-05 09:00:00,1.014,
2024-05-05 09:00:00,2024-05-05 10:00:00,0.78,
2024-05-05 10:00:00,2024-05-05 11:00:00,1.214,
2024-05-05 11:00:00,2024-05-05 12:00:00,1.011,
2024-05-05 12:00:00,2024-05-05 13:00:00,0.491,
2024-05-05 13:00:00,2024-05-05 14:00:00,0.472,
2024-05-05 14:00:00,2024-05-05 15:00:00,0.774,
2024-05-05 15:00:00,2024-05-05 16:00:00,0.461,
2024-05-05 16:00:00,2024-05-05 17:00:00,0.499,
2024-05-05 17:00:00,2024-05-05 18:00:00,0.492,
2024-05-05 18:00:00,2024-05-05 19:00:00,0.471,
2024-05-05 19:00:00,2024-05-05 20:00:00,0.784,
2024-05-05 20:00:00,2024-05-05 21:00:00,0.857,
2024-05-05 21:00:00,2024-05-05 22:00:00,4.085,
2024-05-05 22:00:00,2024-05-05 23:00:00,2.334,
2024-05-05 23:00:00,2024-05-06 00:00:00,3.878,
2024-05-06 00:00:00,2024-05-06 01:00:00,2.409,
2024-05-06 01:00:00,2024-05-06 02:00:00,1.482,
2024-05-06 02:00:00,2024-05-06 03:00:00,1.521,
2024-05-06 03:00:00,2024-05-06 04:00:00,1.299,
2024-05-06 04:00:00,2024-05-06 05:00:00,1.07,
2024-05-06 05:00:00,2024-05-06 06:00:00,1.116,
2024-05-06 06:00:00,2024-05-06 07:00:00,1.108,
2024-05-06 07:00:00,2024-05-06 08:00:00,1.267,
2024-05-06 08:00:00,2024-05-06 09:00:00,1.635,
2024-05-06 09:00:00,2024-05-06 10:00:00,1.319,
2024-05-06 10:00:00,2024-05-06 11:00:00,1.654,
2024-05-06 11:00:00,2024-05-06 12:00:00,1.805,
2024-05-06 12:00:00,2024-05-06 13:00:00,0.464,
2024-05-06 13:00:00,2024-05-06 14:00:00,0.486,
2024-05-06 14:00:00,2024-05-06 15:00:00,0.802,
2024-05-06 15:00:00,2024-05-06 16:00:00,0.491,
2024-05-06 16:00:00,2024-05-06 17:00:00,0.466,
2024-05-06 17:00:00,2024-05-06 18:00:00,1.117,
2024-05-06 18:00:00,2024-05-06 19:00:00,4.367,
2024-05-06 19:00:00,2024-05-06 20:00:00,1.913,
2024-05-06 20:00:00,2024-05-06 21:00:00,2.241,
2024-05-06 21:00:00,2024-05-06 22:00:00,1.775,
2024-05-06 22:00:00,2024-05-06 23:00:00,5.609,
2024-05-06 23:00:00,2024-05-07 00:00:00,2.754,
2024-05-07 00:00:00,2024-05-07 01:00:00,1.636,
2024-05-07 01:00:00,2024-05-07 02:00:00,2.04,
2024-05-07 02:00:00,2024-05-07 03:00:00,1.897,
2024-05-07 03:00:00,2024-05-07 04:00:00,2.027,
2024-05-07 04:00:00,2024-05-07 05:00:00,1.47,
2024-05-07 05:00:00,2024-05-07 06:00:00,1.308,
2024-05-07 06:00:00,2024-05-07 07:00:00,1.297,
2024-05-07 07:00:00,2024-05-07 08:00:00,1.214,
2024-05-07 08:00:00,2024-05-07 09:00:00,1.324,
2024-05-07 09:00:00,2024-05-07 10:00:00,1.542,
2024-05-07 10:00:00,2024-05-07 11:00:00,1.414,
2024-05-07 11:00:00,2024-05-07 12:00:00,2.106,
2024-05-07 12:00:00,2024-05-07 13:00:00,2.764,
2024-05-07 13:00:00,2024-05-07 14:00:00,2.177,
2024-05-07 14:00:00,2024-05-07 15:00:00,2.599,
2024-05-07 15:00:00,2024-05-07 16:00:00,2.355,
2024-05-07 16:00:00,2024-05-07 17:00:00,2.609,
2024-05-07 17:00:00,2024-05-07 18:00:00,2.087,
2024-05-07 18:00:00,2024-05-07 19:00:00,2.173,
2024-05-07 19:00:00,2024-05-07 20:00:00,2.725,
2024-05-07 20:00:00,2024-05-07 21:00:00,1.728,
2024-05-07 21:00:00,2024-05-07 22:00:00,2.558,
2024-05-07 22:00:00,2024-05-07 23:00:00,2.311,
2024-05-07 23:00:00,2024-05-08 00:00:00,2.357,
2024-05-08 00:00:00,2024-05-08 01:00:00,1.943,
2024-05-08 01:00:00,2024-05-08 02:00:00,1.851,
2024-05-08 02:00:00,2024-05-08 03:00:00,1.83,
2024-05-08 03:00:00,2024-05-08 04:00:00,1.748,
2024-05-08 04:00:00,2024-05-08 05:00:00,1.671,
2024-05-08 05:00:00,2024-05-08 06:00:00,4.499,
2024-05-08 06:00:00,2024-05-08 07:00:00,2.446,
2024-05-08 07:00:00,2024-05-08 08:00:00,1.701,
2024-05-08 08:00:00,2024-05-08 09:00:00,1.583,
2024-05-08 09:00:00,2024-05-08 10:00:00,1.604,
2024-05-08 10:00:00,2024-05-08 11:00:00,1.871,
2024-05-08 11:00:00,2024-05-08 12:00:00,2.239,
2024-05-08 12:00:00,2024-05-08 13:00:00,1.946,
2024-05-08 13:00:00,2024-05-08 14:00:00,5.243,
2024-05-08 14:00:00,2024-05-08 15:00:00,3.919,
2024-05-08 15:00:00,2024-05-08 16:00:00,2.61,
2024-05-08 16:00:00,2024-05-08 17:00:00,2.574,
2024-05-08 17:00:00,2024-05-08 18:00:00,5.222,
2024-05-08 18:00:00,2024-05-08 19:00:00,6.42,
2024-05-08 19:00:00,2024-05-08 20:00:00,3.237,
2024-05-08 20:00:00,2024-05-08 21:00:00,4.715,
2024-05-08 21:00:00,2024-05-08 22:00:00,3.532,
2024-05-08 22:00:00,2024-05-08 23:00:00,2.98,
2024-05-08 23:00:00,2024-05-09 00:00:00,3.864,
2024-05-09 00:00:00,2024-05-09 01:00:00,4.371,
2024-05-09 01:00:00,2024-05-09 02:00:00,3.527,
2024-05-09 02:00:00,2024-05-09 03:00:00,2.621,
2024-05-09 03:00:00,2024-05-09 04:00:00,2.652,
2024-05-09 04:00:00,2024-05-09 05:00:00,1.667,
2024-05-09 05:00:00,2024-05-09 06:00:00,1.505,
2024-05-09 06:00:00,2024-05-09 07:00:00,1.458,
2024-05-09 07:00:00,2024-05-09 08:00:00,1.445,
2024-05-09 08:00:00,2024-05-09 09:00:00,1.769,
2024-05-09 09:00:00,2024-05-09 10:00:00,1.577,
2024-05-09 10:00:00,2024-05-09 11:00:00,1.639,
2024-05-09 11:00:00,2024-05-09 12:00:00,2.191,
2024-05-09 12:00:00,2024-05-09 13:00:00,0.55,
2024-05-09 13:00:00,2024-05-09 14:00:00,0.81,
2024-05-09 14:00:00,2024-05-09 15:00:00,0.517,
2024-05-09 15:00:00,2024-05-09 16:00:00,0.523,
2024-05-09 16:00:00,2024-05-09 17:00:00,0.503,
2024-05-09 17:00:00,2024-05-09 18:00:00,0.84,
2024-05-09 18:00:00,2024-05-09 19:00:00,3.721,
2024-05-09 19:00:00,2024-05-09 20:00:00,3.024,
2024-05-09 20:00:00,2024-05-09 21:00:00,2.518,
2024-05-09 21:00:00,2024-05-09 22:00:00,1.597,
2024-05-09 22:00:00,2024-05-09 23:00:00,3.055,
2024-05-09 23:00:00,2024-05-10 00:00:00,2.546,
2024-05-10 00:00:00,2024-05-10 01:00:00,4.051,
2024-05-10 01:00:00,2024-05-10 02:00:00,2.038,
2024-05-10 02:00:00,2024-05-10 03:00:00,2.582,
2024-05-10 03:00:00,2024-05-10 04:00:00,1.561,
2024-05-10 04:00:00,2024-05-10 05:00:00,0.958,
2024-05-10 05:00:00,2024-05-10 06:00:00,0.984,
2024-05-10 06:00:00,2024-05-10 07:00:00,1.252,
2024-05-10 07:00:00,2024-05-10 08:00:00,1.055,
2024-05-10 08:00:00,2024-05-10 09:00:00,0.957,
2024-05-10 09:00:00,2024-05-10 10:00:00,1.268,
2024-05-10 10:00:00,2024-05-10 11:00:00,1.454,
2024-05-10 11:00:00,2024-05-10 12:00:00,1.773,
2024-05-10 12:00:00,2024-05-10 13:00:00,0.412,
2024-05-10 13:00:00,2024-05-10 14:00:00,0.467,
2024-05-10 14:00:00,2024-05-10 15:00:00,0.433,
2024-05-10 15:00:00,2024-05-10 16:00:00,0.694,
2024-05-10 16:00:00,2024-05-10 17:00:00,0.697,
2024-05-10 17:00:00,2024-05-10 18:00:00,0.796,
2024-05-10 18:00:00,2024-05-10 19:00:00,0.807,
2024-05-10 19:00:00,2024-05-10 20:00:00,1.302,
2024-05-10 20:00:00,2024-05-10 21:00:00,4.231,
2024-05-10 21:00:00,2024-05-10 22:00:00,1.504,
2024-05-10 22:00:00,2024-05-10 23:00:00,2.304,
2024-05-10 23:00:00,2024-05-11 00:00:00,1.75,
2024-05-11 00:00:00,2024-05-11 01:00:00,1.784,
2024-05-11 01:00:00,2024-05-11 02:00:00,2.155,
2024-05-11 02:00:00,2024-05-11 03:00:00,2.386,
2024-05-11 03:00:00,2024-05-11 04:00:00,1.861,
2024-05-11 04:00:00,2024-05-11 05:00:00,1.083,
2024-05-11 05:00:00,2024-05-11 06:00:00,1.105,
2024-05-11 06:00:00,2024-05-11 07:00:00,1.271,
2024-05-11 07:00:00,2024-05-11 08:00:00,0.995,
2024-05-11 08:00:00,2024-05-11 09:00:00,1.042,
2024-05-11 09:00:00,2024-05-11 10:00:00,1.038,
2024-05-11 10:00:00,2024-05-11 11:00:00,1.628,
2024-05-11 11:00:00,2024-05-11 12:00:00,0.971,
2024-05-11 12:00:00,2024-05-11 13:00:00,0.487,
2024-05-11 13:00:00,2024-05-11 14:00:00,0.448,
2024-05-11 14:00:00,2024-05-11 15:00:00,0.495,
2024-05-11 15:00:00,2024-05-11 16:00:00,0.434,
2024-05-11 16:00:00,2024-05-11 17:00:00,0.84,
2024-05-11 17:00:00,2024-05-11 18:00:00,3.876,
2024-05-11 18:00:00,2024-05-11 19:00:00,1.975,
2024-05-11 19:00:00,2024-05-11 20:00:00,2.743,
2024-05-11 20:00:00,2024-05-11 21:00:00,1.487,
2024-05-11 21:00:00,2024-05-11 22:00:00,1.31,
2024-05-11 22:00:00,2024-05-11 23:00:00,3.915,
2024-05-11 23:00:00,2024-05-12 00:00:00,3.892,
2024-05-12 00:00:00,2024-05-12 01:00:00,2.083,
2024-05-12 01:00:00,2024-05-12 02:00:00,1.805,
2024-05-12 02:00:00,2024-05-12 03:00:00,1.079,
2024-05-12 03:00:00,2024-05-12 04:00:00,0.965,
2024-05-12 04:00:00,2024-05-12 05:00:00,1.272,
2024-05-12 05:00:00,2024-05-12 06:00:00,0.824,
2024-05-12 06:00:00,2024-05-12 07:00:00,0.869,
2024-05-12 07:00:00,2024-05-12 08:00:00,0.905,
2024-05-12 08:00:00,2024-05-12 09:00:00,1.136,
2024-05-12 09:00:00,2024-05-12 10:00:00,0.739,
2024-05-12 10:00:00,2024-05-12 11:00:00,0.97,
2024-05-12 11:00:00,2024-05-12 12:00:00,1.488,
2024-05-12 12:00:00,2024-05-12 13:00:00,0.439,
2024-05-12 13:00:00,2024-05-12 14:00:00,0.706,
2024-05-12 14:00:00,2024-05-12 15:00:00,0.42,
2024-05-12 15:00:00,2024-05-12 16:00:00,0.436,
2024-05-12 16:00:00,2024-05-12 17:00:00,1.792,
2024-05-12 17:00:00,2024-05-12 18:00:00,1.104,
2024-05-12 18:00:00,2024-05-12 19:00:00,1.513,
2024-05-12 19:00:00,2024-05-12 20:00:00,2.147,
2024-05-12 20:00:00,2024-05-12 21:00:00,1.851,
2024-05-12 21:00:00,2024-05-12 22:00:00,1.819,
2024-05-12 22:00:00,2024-05-12 23:00:00,2.377,
2024-05-12 23:00:00,2024-05-13 00:00:00,2.552,
2024-05-13 00:00:00,2024-05-13 01:00:00,2.38,
2024-05-13 01:00:00,2024-05-13 02:00:00,1.854,
2024-05-13 02:00:00,2024-05-13 03:00:00,2.225,
2024-05-13 03:00:00,2024-05-13 04:00:00,2.472,
2024-05-13 04:00:00,2024-05-13 05:00:00,1.571,
2024-05-13 05:00:00,2024-05-13 06:00:00,1.55,
2024-05-13 06:00:00,2024-05-13 07:00:00,1.354,
2024-05-13 07:00:00,2024-05-13 08:00:00,1.704,
2024-05-13 08:00:00,2024-05-13 09:00:00,1.204,
2024-05-13 09:00:00,2024-05-13 10:00:00,1.266,
2024-05-13 10:00:00,2024-05-13 11:00:00,1.512,
2024-05-13 11:00:00,2024-05-13 12:00:00,1.306,
2024-05-13 12:00:00,2024-05-13 13:00:00,0.489,
2024-05-13 13:00:00,2024-05-13 14:00:00,0.511,
2024-05-13 14:00:00,2024-05-13 15:00:00,0.767,
2024-05-13 15:00:00,2024-05-13 16:00:00,0.513,
2024-05-13 16:00:00,2024-05-13 17:00:00,0.489,
2024-05-13 17:00:00,2024-05-13 18:00:00,0.486,
2024-05-13 18:00:00,2024-05-13 19:00:00,2.258,
2024-05-13 19:00:00,2024-05-13 20:00:00,2.582,
2024-05-13 20:00:00,2024-05-13 21:00:00,1.944,
2024-05-13 21:00:00,2024-05-13 22:00:00,1.793,
2024-05-13 22:00:00,2024-05-13 23:00:00,3.453,
2024-05-13 23:00:00,2024-05-14 00:00:00,4.463,
2024-05-14 00:00:00,2024-05-14 01:00:00,4.391,
2024-05-14 01:00:00,2024-05-14 02:00:00,4.335,
2024-05-14 02:00:00,2024-05-14 03:00:00,2.083,
2024-05-14 03:00:00,2024-05-14 04:00:00,0.987,
2024-05-14 04:00:00,2024-05-14 05:00:00,0.993,
2024-05-14 05:00:00,2024-05-14 06:00:00,1.083,
2024-05-14 06:00:00,2024-05-14 07:00:00,0.871,
2024-05-14 07:00:00,2024-05-14 08:00:00,0.882,
2024-05-14 08:00:00,2024-05-14 09:00:00,0.794,
2024-05-14 09:00:00,2024-05-14 10:00:00,1.193,
2024-05-14 10:00:00,2024-05-14 11:00:00,1.066,
2024-05-14 11:00:00,2024-05-14 12:00:00,1.292,
2024-05-14 12:00:00,2024-05-14 13:00:00,1.143,
2024-05-14 13:00:00,2024-05-14 14:00:00,1.045,
2024-05-14 14:00:00,2024-05-14 15:00:00,0.738,
2024-05-14 15:00:00,2024-05-14 16:00:00,0.351,
2024-05-14 16:00:00,2024-05-14 17:00:00,0.389,
2024-05-14 17:00:00,2024-05-14 18:00:00,0.959,
2024-05-14 18:00:00,2024-05-14 19:00:00,3.391,
2024-05-14 19:00:00,2024-05-14 20:00:00,1.938,
2024-05-14 20:00:00,2024-05-14 21:00:00,1.568,
2024-05-14 21:00:00,2024-05-14 22:00:00,3.913,
2024-05-14 22:00:00,2024-05-14 23:00:00,1.696,
2024-05-14 23:00:00,2024-05-15 00:00:00,1.892,
2024-05-15 00:00:00,2024-05-15 01:00:00,1.278,
2024-05-15 01:00:00,2024-05-15 02:00:00,1.379,
2024-05-15 02:00:00,2024-05-15 03:00:00,1.528,
2024-05-15 03:00:00,2024-05-15 04:00:00,0.948,
2024-05-15 04:00:00,2024-05-15 05:00:00,0.822,
2024-05-15 05:00:00,2024-05-15 06:00:00,1.087,
2024-05-15 06:00:00,2024-05-15 07:00:00,0.716,
2024-05-15 07:00:00,2024-05-15 08:00:00,1.031,
2024-05-15 08:00:00,2024-05-15 09:00:00,1.109,
2024-05-15 09:00:00,2024-05-15 10:00:00,1.035,
2024-05-15 10:00:00,2024-05-15 11:00:00,1.896,
2024-05-15 11:00:00,2024-05-15 12:00:00,1.236,
2024-05-15 12:00:00,2024-05-15 13:00:00,1.964,
2024-05-15 13:00:00,2024-05-15 14:00:00,6.297,
2024-05-15 14:00:00,2024-05-15 15:00:00,3.24,
2024-05-15 15:00:00,2024-05-15 16:00:00,2.531,
2024-05-15 16:00:00,2024-05-15 17:00:00,2.911,
2024-05-15 17:00:00,2024-05-15 18:00:00,3.038,
2024-05-15 18:00:00,2024-05-15 19:00:00,4.828,
2024-05-15 19:00:00,2024-05-15 20:00:00,3.006,
2024-05-15 20:00:00,2024-05-15 21:00:00,2.552,
2024-05-15 21:00:00,2024-05-15 22:00:00,3.071,
2024-05-15 22:00:00,2024-05-15 23:00:00,2.385,
2024-05-15 23:00:00,2024-05-16 00:00:00,2.433,
2024-05-16 00:00:00,2024-05-16 01:00:00,1.871,
2024-05-16 01:00:00,2024-05-16 02:00:00,3.001,
2024-05-16 02:00:00,2024-05-16 03:00:00,2.274,
2024-05-16 03:00:00,2024-05-16 04:00:00,5.57,
2024-05-16 04:00:00,2024-05-16 05:00:00,1.396,
2024-05-16 05:00:00,2024-05-16 06:00:00,1.466,
2024-05-16 06:00:00,2024-05-16 07:00:00,1.273,
2024-05-16 07:00:00,2024-05-16 08:00:00,1.216,
2024-05-16 08:00:00,2024-05-16 09:00:00,1.834,
2024-05-16 09:00:00,2024-05-16 10:00:00,1.645,
2024-05-16 10:00:00,2024-05-16 11:00:00,1.747,
2024-05-16 11:00:00,2024-05-16 12:00:00,2.75,
2024-05-16 12:00:00,2024-05-16 13:00:00,2.581,
2024-05-16 13:00:00,2024-05-16 14:00:00,0.509,
2024-05-16 14:00:00,2024-05-16 15:00:00,0.488,
2024-05-16 15:00:00,2024-05-16 16:00:00,0.804,
2024-05-16 16:00:00,2024-05-16 17:00:00,0.964,
2024-05-16 17:00:00,2024-05-16 18:00:00,4.144,
2024-05-16 18:00:00,2024-05-16 19:00:00,3.067,
2024-05-16 19:00:00,2024-05-16 20:00:00,3.547,
2024-05-16 20:00:00,2024-05-16 21:00:00,1.701,
2024-05-16 21:00:00,2024-05-16 22:00:00,2.343,
2024-05-16 22:00:00,2024-05-16 23:00:00,4.153,
2024-05-16 23:00:00,2024-05-17 00:00:00,3.383,
2024-05-17 00:00:00,2024-05-17 01:00:00,2.819,
2024-05-17 01:00:00,2024-05-17 02:00:00,1.834,
2024-05-17 02:00:00,2024-05-17 03:00:00,1.354,
2024-05-17 03:00:00,2024-05-17 04:00:00,1.458,
2024-05-17 04:00:00,2024-05-17 05:00:00,0.932,
2024-05-17 05:00:00,2024-05-17 06:00:00,0.925,
2024-05-17 06:00:00,2024-05-17 07:00:00,1.091,
2024-05-17 07:00:00,2024-05-17 08:00:00,0.944,
2024-05-17 08:00:00,2024-05-17 09:00:00,1.205,
2024-05-17 09:00:00,2024-05-17 10:00:00,0.869,
2024-05-17 10:00:00,2024-05-17 11:00:00,0.769,
2024-05-17 11:00:00,2024-05-17 12:00:00,1.45,
2024-05-17 12:00:00,2024-05-17 13:00:00,0.378,
2024-05-17 13:00:00,2024-05-17 14:00:00,0.391,
2024-05-17 14:00:00,2024-05-17 15:00:00,0.378,
2024-05-17 15:00:00,2024-05-17 16:00:00,0.706,
2024-05-17 16:00:00,2024-05-17 17:00:00,0.39,
2024-05-17 17:00:00,2024-05-17 18:00:00,0.387,
2024-05-17 18:00:00,2024-05-17 19:00:00,1.356,
2024-05-17 19:00:00,2024-05-17 20:00:00,2.995,
2024-05-17 20:00:00,2024-05-17 21:00:00,2.008,
2024-05-17 21:00:00,2024-05-17 22:00:00,2.104,
2024-05-17 22:00:00,2024-05-17 23:00:00,1.423,
2024-05-17 23:00:00,2024-05-18 00:00:00,2.446,
2024-05-18 00:00:00,2024-05-18 01:00:00,1.893,
2024-05-18 01:00:00,2024-05-18 02:00:00,0.746,
2024-05-18 02:00:00,2024-05-18 03:00:00,0.85,
2024-05-18 03:00:00,2024-05-18 04:00:00,2.366,
2024-05-18 04:00:00,2024-05-18 05:00:00,1.272,
2024-05-18 05:00:00,2024-05-18 06:00:00,0.931,
2024-05-18 06:00:00,2024-05-18 07:00:00,0.893,
2024-05-18 07:00:00,2024-05-18 08:00:00,1.094,
2024-05-18 08:00:00,2024-05-18 09:00:00,0.813,
2024-05-18 09:00:00,2024-05-18 10:00:00,1.062,
2024-05-18 10:00:00,2024-05-18 11:00:00,1.201,
2024-05-18 11:00:00,2024-05-18 12:00:00,1.586,
2024-05-18 12:00:00,2024-05-18 13:00:00,0.441,
2024-05-18 13:00:00,2024-05-18 14:00:00,0.479,
2024-05-18 14:00:00,2024-05-18 15:00:00,0.788,
2024-05-18 15:00:00,2024-05-18 16:00:00,0.493,
2024-05-18 16:00:00,2024-05-18 17:00:00,0.444,
2024-05-18 17:00:00,2024-05-18 18:00:00,0.496,
2024-05-18 18:00:00,2024-05-18 19:00:00,2.056,
2024-05-18 19:00:00,2024-05-18 20:00:00,4.348,
2024-05-18 20:00:00,2024-05-18 21:00:00,2.304,
2024-05-18 21:00:00,2024-05-18 22:00:00,1.999,
2024-05-18 22:00:00,2024-05-18 23:00:00,4.02,
2024-05-18 23:00:00,2024-05-19 00:00:00,1.8,
2024-05-19 00:00:00,2024-05-19 01:00:00,1.542,
2024-05-19 01:00:00,2024-05-19 02:00:00,3.098,
2024-05-19 02:00:00,2024-05-19 03:00:00,1.053,
2024-05-19 03:00:00,2024-05-19 04:00:00,1.334,
2024-05-19 04:00:00,2024-05-19 05:00:00,1.118,
2024-05-19 05:00:00,2024-05-19 06:00:00,0.943,
2024-05-19 06:00:00,2024-05-19 07:00:00,1.242,
2024-05-19 07:00:00,2024-05-19 08:00:00,1.017,
2024-05-19 08:00:00,2024-05-19 09:00:00,1.306,
2024-05-19 09:00:00,2024-05-19 10:00:00,2.41,
2024-05-19 10:00:00,2024-05-19 11:00:00,0.747,
2024-05-19 11:00:00,2024-05-19 12:00:00,0.383,
2024-05-19 12:00:00,2024-05-19 13:00:00,0.395,
2024-05-19 13:00:00,2024-05-19 14:00:00,0.43,
2024-05-19 14:00:00,2024-05-19 15:00:00,1.086,
2024-05-19 15:00:00,2024-05-19 16:00:00,0.933,
2024-05-19 16:00:00,2024-05-19 17:00:00,0.856,
2024-05-19 17:00:00,2024-05-19 18:00:00,3.856,
