StartDate,EndDate,Value (kWh),Notes
2024-02-06 01:00:00,2024-02-06 02:00:00,1.648,
2024-02-06 02:00:00,2024-02-06 03:00:00,0.912,
2024-02-06 03:00:00,2024-02-06 04:00:00,0.479,
2024-02-06 04:00:00,2024-02-06 05:00:00,0.65,
2024-02-06 05:00:00,2024-02-06 06:00:00,0.359,
2024-02-06 06:00:00,2024-02-06 07:00:00,0.393,
2024-02-06 07:00:00,2024-02-06 08:00:00,0.381,
2024-02-06 08:00:00,2024-02-06 09:00:00,0.703,
2024-02-06 09:00:00,2024-02-06 10:00:00,0.468,
2024-02-06 10:00:00,2024-02-06 11:00:00,1.215,
2024-02-06 11:00:00,2024-02-06 12:00:00,1.126,
2024-02-06 12:00:00,2024-02-06 13:00:00,1.101,
2024-02-06 13:00:00,2024-02-06 14:00:00,1.018,
2024-02-06 14:00:00,2024-02-06 15:00:00,0.641,
2024-02-06 15:00:00,2024-02-06 16:00:00,0.896,
2024-02-06 16:00:00,2024-02-06 17:00:00,0.825,
2024-02-06 17:00:00,2024-02-06 18:00:00,0.936,
2024-02-06 18:00:00,2024-02-06 19:00:00,1.573,
2024-02-06 19:00:00,2024-02-06 20:00:00,5.437,
2024-02-06 20:00:00,2024-02-06 21:00:00,2.307,
2024-02-06 21:00:00,2024-02-06 22:00:00,0.745,
2024-02-06 22:00:00,2024-02-06 23:00:00,0.813,
2024-02-06 23:00:00,2024-02-07 00:00:00,0.938,
2024-02-07 00:00:00,2024-02-07 01:00:00,0.931,
2024-02-07 01:00:00,2024-02-07 02:00:00,0.63,
2024-02-07 02:00:00,2024-02-07 03:00:00,0.943,
2024-02-07 03:00:00,2024-02-07 04:00:00,1.355,
2024-02-07 04:00:00,2024-02-07 05:00:00,2.144,
2024-02-07 05:00:00,2024-02-07 06:00:00,1.536,
2024-02-07 06:00:00,2024-02-07 07:00:00,0.542,
2024-02-07 07:00:00,2024-02-07 08:00:00,0.301,
2024-02-07 08:00:00,2024-02-07 09:00:00,0.582,
2024-02-07 09:00:00,2024-02-07 10:00:00,0.736,
2024-02-07 10:00:00,2024-02-07 11:00:00,0.751,
2024-02-07 11:00:00,2024-02-07 12:00:00,1.242,
2024-02-07 12:00:00,2024-02-07 13:00:00,4.034,
2024-02-07 13:00:00,2024-02-07 14:00:00,1.166,
2024-02-07 14:00:00,2024-02-07 15:00:00,6.666,
2024-02-07 15:00:00,2024-02-07 16:00:00,7.67,
2024-02-07 16:00:00,2024-02-07 17:00:00,2.329,
2024-02-07 17:00:00,2024-02-07 18:00:00,2.205,
2024-02-07 18:00:00,2024-02-07 19:00:00,2.105,
2024-02-07 19:00:00,2024-02-07 20:00:00,1.746,
2024-02-07 20:00:00,2024-02-07 21:00:00,3.429,
2024-02-07 21:00:00,2024-02-07 22:00:00,1.365,
2024-02-07 22:00:00,2024-02-07 23:00:00,1.447,
2024-02-07 23:00:00,2024-02-08 00:00:00,2.109,
2024-02-08 00:00:00,2024-02-08 01:00:00,2.66,
2024-02-08 01:00:00,2024-02-08 02:00:00,2.129,
2024-02-08 02:00:00,2024-02-08 03:00:00,0.702,
2024-02-08 03:00:00,2024-02-08 04:00:00,0.615,
2024-02-08 04:00:00,2024-02-08 05:00:00,0.481,
2024-02-08 05:00:00,2024-02-08 06:00:00,1.426,
2024-02-08 06:00:00,2024-02-08 07:00:00,0.401,
2024-02-08 07:00:00,2024-02-08 08:00:00,0.516,
2024-02-08 08:00:00,2024-02-08 09:00:00,0.546,
2024-02-08 09:00:00,2024-02-08 10:00:00,0.983,
2024-02-08 10:00:00,2024-02-08 11:00:00,0.702,
2024-02-08 11:00:00,2024-02-08 12:00:00,1.544,
2024-02-08 12:00:00,2024-02-08 13:00:00,0.388,
2024-02-08 13:00:00,2024-02-08 14:00:00,0.421,
2024-02-08 14:00:00,2024-02-08 15:00:00,0.404,
2024-02-08 15:00:00,2024-02-08 16:00:00,0.409,
2024-02-08 16:00:00,2024-02-08 17:00:00,0.665,
2024-02-08 17:00:00,2024-02-08 18:00:00,0.416,
2024-02-08 18:00:00,2024-02-08 19:00:00,1.961,
2024-02-08 19:00:00,2024-02-08 20:00:00,2.757,
2024-02-08 20:00:00,2024-02-08 21:00:00,0.986,
2024-02-08 21:00:00,2024-02-08 22:00:00,1.301,
2024-02-08 22:00:00,2024-02-08 23:00:00,1.011,
2024-02-08 23:00:00,2024-02-09 00:00:00,3.2,
2024-02-09 00:00:00,2024-02-09 01:00:00,2.131,
2024-02-09 01:00:00,2024-02-09 02:00:00,1.331,
2024-02-09 02:00:00,2024-02-09 03:00:00,1.721,
2024-02-09 03:00:00,2024-02-09 04:00:00,0.783,
2024-02-09 04:00:00,2024-02-09 05:00:00,0.818,
2024-02-09 05:00:00,2024-02-09 06:00:00,0.628,
2024-02-09 06:00:00,2024-02-09 07:00:00,0.611,
2024-02-09 07:00:00,2024-02-09 08:00:00,0.776,
2024-02-09 08:00:00,2024-02-09 09:00:00,0.626,
2024-02-09 09:00:00,2024-02-09 10:00:00,0.72,
2024-02-09 10:00:00,2024-02-09 11:00:00,1.052,
2024-02-09 11:00:00,2024-02-09 12:00:00,1.615,
2024-02-09 12:00:00,2024-02-09 13:00:00,0.455,
2024-02-09 13:00:00,2024-02-09 14:00:00,0.463,
2024-02-09 14:00:00,2024-02-09 15:00:00,0.637,
2024-02-09 15:00:00,2024-02-09 16:00:00,0.474,
2024-02-09 16:00:00,2024-02-09 17:00:00,0.448,
2024-02-09 17:00:00,2024-02-09 18:00:00,2.964,
2024-02-09 18:00:00,2024-02-09 19:00:00,1.071,
2024-02-09 19:00:00,2024-02-09 20:00:00,0.915,
2024-02-09 20:00:00,2024-02-09 21:00:00,0.454,
2024-02-09 21:00:00,2024-02-09 22:00:00,0.785,
2024-02-09 22:00:00,2024-02-09 23:00:00,1.293,
2024-02-09 23:00:00,2024-02-10 00:00:00,1.17,
2024-02-10 00:00:00,2024-02-10 01:00:00,1.87,
2024-02-10 01:00:00,2024-02-10 02:00:00,2.348,
2024-02-10 02:00:00,2024-02-10 03:00:00,1.543,
2024-02-10 03:00:00,2024-02-10 04:00:00,0.846,
2024-02-10 04:00:00,2024-02-10 05:00:00,1.125,
2024-02-10 05:00:00,2024-02-10 06:00:00,0.693,
2024-02-10 06:00:00,2024-02-10 07:00:00,0.714,
2024-02-10 07:00:00,2024-02-10 08:00:00,0.686,
2024-02-10 08:00:00,2024-02-10 09:00:00,0.952,
2024-02-10 09:00:00,2024-02-10 10:00:00,0.833,
2024-02-10 10:00:00,2024-02-10 11:00:00,0.786,
2024-02-10 11:00:00,2024-02-10 12:00:00,3.616,
2024-02-10 12:00:00,2024-02-10 13:00:00,1.827,
2024-02-10 13:00:00,2024-02-10 14:00:00,0.804,
2024-02-10 14:00:00,2024-02-10 15:00:00,0.959,
2024-02-10 15:00:00,2024-02-10 16:00:00,3.364,
2024-02-10 16:00:00,2024-02-10 17:00:00,0.962,
2024-02-10 17:00:00,2024-02-10 18:00:00,0.837,
2024-02-10 18:00:00,2024-02-10 19:00:00,0.618,
2024-02-10 19:00:00,2024-02-10 20:00:00,0.654,
2024-02-10 20:00:00,2024-02-10 21:00:00,0.953,
2024-02-10 21:00:00,2024-02-10 22:00:00,1.357,
2024-02-10 22:00:00,2024-02-10 23:00:00,2.657,
2024-02-10 23:00:00,2024-02-11 00:00:00,3.093,
2024-02-11 00:00:00,2024-02-11 01:00:00,4.564,
2024-02-11 01:00:00,2024-02-11 02:00:00,5.053,
2024-02-11 02:00:00,2024-02-11 03:00:00,3.304,
2024-02-11 03:00:00,2024-02-11 04:00:00,1.397,
2024-02-11 04:00:00,2024-02-11 05:00:00,0.95,
2024-02-11 05:00:00,2024-02-11 06:00:00,0.933,
2024-02-11 06:00:00,2024-02-11 07:00:00,1.115,
2024-02-11 07:00:00,2024-02-11 08:00:00,0.898,
2024-02-11 08:00:00,2024-02-11 09:00:00,1.143,
2024-02-11 09:00:00,2024-02-11 10:00:00,1.023,
2024-02-11 10:00:00,2024-02-11 11:00:00,1.936,
2024-02-11 11:00:00,2024-02-11 12:00:00,2.844,
2024-02-11 12:00:00,2024-02-11 13:00:00,4.36,
2024-02-11 13:00:00,2024-02-11 14:00:00,0.896,
2024-02-11 14:00:00,2024-02-11 15:00:00,1.325,
2024-02-11 15:00:00,2024-02-11 16:00:00,0.621,
2024-02-11 16:00:00,2024-02-11 17:00:00,2.751,
2024-02-11 17:00:00,2024-02-11 18:00:00,2.803,
2024-02-11 18:00:00,2024-02-11 19:00:00,0.868,
2024-02-11 19:00:00,2024-02-11 20:00:00,0.589,
2024-02-11 20:00:00,2024-02-11 21:00:00,0.895,
2024-02-11 21:00:00,2024-02-11 22:00:00,1.992,
2024-02-11 22:00:00,2024-02-11 23:00:00,2.971,
2024-02-11 23:00:00,2024-02-12 00:00:00,2.47,
2024-02-12 00:00:00,2024-02-12 01:00:00,1.319,
2024-02-12 01:00:00,2024-02-12 02:00:00,0.854,
2024-02-12 02:00:00,2024-02-12 03:00:00,0.67,
2024-02-12 03:00:00,2024-02-12 04:00:00,0.368,
2024-02-12 04:00:00,2024-02-12 05:00:00,0.416,
2024-02-12 05:00:00,2024-02-12 06:00:00,0.387,
2024-02-12 06:00:00,2024-02-12 07:00:00,0.673,
2024-02-12 07:00:00,2024-02-12 08:00:00,0.377,
2024-02-12 08:00:00,2024-02-12 09:00:00,0.44,
2024-02-12 09:00:00,2024-02-12 10:00:00,0.474,
2024-02-12 10:00:00,2024-02-12 11:00:00,0.781,
2024-02-12 11:00:00,2024-02-12 12:00:00,1.054,
2024-02-12 12:00:00,2024-02-12 13:00:00,0.808,
2024-02-12 13:00:00,2024-02-12 14:00:00,0.515,
2024-02-12 14:00:00,2024-02-12 15:00:00,0.567,
2024-02-12 15:00:00,2024-02-12 16:00:00,0.794,
2024-02-12 16:00:00,2024-02-12 17:00:00,0.54,
2024-02-12 17:00:00,2024-02-12 18:00:00,2,
2024-02-12 18:00:00,2024-02-12 19:00:00,0.88,
2024-02-12 19:00:00,2024-02-12 20:00:00,0.797,
2024-02-12 20:00:00,2024-02-12 21:00:00,1.259,
2024-02-12 21:00:00,2024-02-12 22:00:00,1.2,
2024-02-12 22:00:00,2024-02-12 23:00:00,0.968,
2024-02-12 23:00:00,2024-02-13 00:00:00,0.737,
2024-02-13 00:00:00,2024-02-13 01:00:00,2.165,
2024-02-13 01:00:00,2024-02-13 02:00:00,1.371,
2024-02-13 02:00:00,2024-02-13 03:00:00,0.512,
2024-02-13 03:00:00,2024-02-13 04:00:00,0.782,
2024-02-13 04:00:00,2024-02-13 05:00:00,0.581,
2024-02-13 05:00:00,2024-02-13 06:00:00,0.516,
2024-02-13 06:00:00,2024-02-13 07:00:00,0.766,
2024-02-13 07:00:00,2024-02-13 08:00:00,0.438,
2024-02-13 08:00:00,2024-02-13 09:00:00,0.455,
2024-02-13 09:00:00,2024-02-13 10:00:00,0.529,
2024-02-13 10:00:00,2024-02-13 11:00:00,0.508,
2024-02-13 11:00:00,2024-02-13 12:00:00,0.995,
2024-02-13 12:00:00,2024-02-13 13:00:00,1.441,
2024-02-13 13:00:00,2024-02-13 14:00:00,0.971,
2024-02-13 14:00:00,2024-02-13 15:00:00,3.418,
2024-02-13 15:00:00,2024-02-13 16:00:00,2.366,
2024-02-13 16:00:00,2024-02-13 17:00:00,2.206,
2024-02-13 17:00:00,2024-02-13 18:00:00,3.822,
2024-02-13 18:00:00,2024-02-13 19:00:00,1.283,
2024-02-13 19:00:00,2024-02-13 20:00:00,1.153,
2024-02-13 20:00:00,2024-02-13 21:00:00,1.438,
2024-02-13 21:00:00,2024-02-13 22:00:00,2.597,
2024-02-13 22:00:00,2024-02-13 23:00:00,1.324,
2024-02-13 23:00:00,2024-02-14 00:00:00,0.983,
2024-02-14 00:00:00,2024-02-14 01:00:00,2.906,
2024-02-14 01:00:00,2024-02-14 02:00:00,1.397,
2024-02-14 02:00:00,2024-02-14 03:00:00,0.819,
2024-02-14 03:00:00,2024-02-14 04:00:00,1.076,
2024-02-14 04:00:00,2024-02-14 05:00:00,0.781,
2024-02-14 05:00:00,2024-02-14 06:00:00,0.772,
2024-02-14 06:00:00,2024-02-14 07:00:00,1,
2024-02-14 07:00:00,2024-02-14 08:00:00,0.744,
2024-02-14 08:00:00,2024-02-14 09:00:00,0.929,
2024-02-14 09:00:00,2024-02-14 10:00:00,0.552,
2024-02-14 10:00:00,2024-02-14 11:00:00,0.817,
2024-02-14 11:00:00,2024-02-14 12:00:00,0.509,
2024-02-14 12:00:00,2024-02-14 13:00:00,0.526,
2024-02-14 13:00:00,2024-02-14 14:00:00,2.064,
2024-02-14 14:00:00,2024-02-14 15:00:00,1.314,
2024-02-14 15:00:00,2024-02-14 16:00:00,0.827,
2024-02-14 16:00:00,2024-02-14 17:00:00,0.653,
2024-02-14 17:00:00,2024-02-14 18:00:00,1.01,
2024-02-14 18:00:00,2024-02-14 19:00:00,0.864,
2024-02-14 19:00:00,2024-02-14 20:00:00,1.095,
2024-02-14 20:00:00,2024-02-14 21:00:00,4.876,
2024-02-14 21:00:00,2024-02-14 22:00:00,1.867,
2024-02-14 22:00:00,2024-02-14 23:00:00,0.939,
2024-02-14 23:00:00,2024-02-15 00:00:00,2.263,
2024-02-15 00:00:00,2024-02-15 01:00:00,1.576,
2024-02-15 01:00:00,2024-02-15 02:00:00,1.142,
2024-02-15 02:00:00,2024-02-15 03:00:00,5.272,
2024-02-15 03:00:00,2024-02-15 04:00:00,2.249,
2024-02-15 04:00:00,2024-02-15 05:00:00,0.98,
2024-02-15 05:00:00,2024-02-15 06:00:00,0.698,
2024-02-15 06:00:00,2024-02-15 07:00:00,1,
2024-02-15 07:00:00,2024-02-15 08:00:00,0.704,
2024-02-15 08:00:00,2024-02-15 09:00:00,0.744,
2024-02-15 09:00:00,2024-02-15 10:00:00,1.119,
2024-02-15 10:00:00,2024-02-15 11:00:00,0.795,
2024-02-15 11:00:00,2024-02-15 12:00:00,1.248,
2024-02-15 12:00:00,2024-02-15 13:00:00,0.793,
2024-02-15 13:00:00,2024-02-15 14:00:00,0.497,
2024-02-15 14:00:00,2024-02-15 15:00:00,0.459,
2024-02-15 15:00:00,2024-02-15 16:00:00,0.472,
2024-02-15 16:00:00,2024-02-15 17:00:00,1.092,
2024-02-15 17:00:00,2024-02-15 18:00:00,1.939,
2024-02-15 18:00:00,2024-02-15 19:00:00,0.735,
2024-02-15 19:00:00,2024-02-15 20:00:00,1.05,
2024-02-15 20:00:00,2024-02-15 21:00:00,2.014,
2024-02-15 21:00:00,2024-02-15 22:00:00,1.546,
2024-02-15 22:00:00,2024-02-15 23:00:00,2.151,
2024-02-15 23:00:00,2024-02-16 00:00:00,0.812,
2024-02-16 00:00:00,2024-02-16 01:00:00,2.837,
2024-02-16 01:00:00,2024-02-16 02:00:00,1.856,
2024-02-16 02:00:00,2024-02-16 03:00:00,0.485,
2024-02-16 03:00:00,2024-02-16 04:00:00,0.646,
2024-02-16 04:00:00,2024-02-16 05:00:00,0.394,
2024-02-16 05:00:00,2024-02-16 06:00:00,0.385,
2024-02-16 06:00:00,2024-02-16 07:00:00,0.505,
2024-02-16 07:00:00,2024-02-16 08:00:00,0.669,
2024-02-16 08:00:00,2024-02-16 09:00:00,0.418,
2024-02-16 09:00:00,2024-02-16 10:00:00,0.52,
2024-02-16 10:00:00,2024-02-16 11:00:00,0.438,
2024-02-16 11:00:00,2024-02-16 12:00:00,1.108,
2024-02-16 12:00:00,2024-02-16 13:00:00,0.456,
2024-02-16 13:00:00,2024-02-16 14:00:00,0.41,
2024-02-16 14:00:00,2024-02-16 15:00:00,0.712,
2024-02-16 15:00:00,2024-02-16 16:00:00,1.213,
2024-02-16 16:00:00,2024-02-16 17:00:00,3.692,
2024-02-16 17:00:00,2024-02-16 18:00:00,0.903,
2024-02-16 18:00:00,2024-02-16 19:00:00,1.129,
2024-02-16 19:00:00,2024-02-16 20:00:00,0.811,
2024-02-16 20:00:00,2024-02-16 21:00:00,1.126,
2024-02-16 21:00:00,2024-02-16 22:00:00,0.973,
2024-02-16 22:00:00,2024-02-16 23:00:00,0.553,
2024-02-16 23:00:00,2024-02-17 00:00:00,2.012,
2024-02-17 00:00:00,2024-02-17 01:00:00,1.665,
2024-02-17 01:00:00,2024-02-17 02:00:00,1.148,
2024-02-17 02:00:00,2024-02-17 03:00:00,1.003,
2024-02-17 03:00:00,2024-02-17 04:00:00,0.741,
2024-02-17 04:00:00,2024-02-17 05:00:00,0.465,
2024-02-17 05:00:00,2024-02-17 06:00:00,0.456,
2024-02-17 06:00:00,2024-02-17 07:00:00,0.712,
2024-02-17 07:00:00,2024-02-17 08:00:00,0.44,
2024-02-17 08:00:00,2024-02-17 09:00:00,0.457,
2024-02-17 09:00:00,2024-02-17 10:00:00,0.507,
2024-02-17 10:00:00,2024-02-17 11:00:00,0.51,
2024-02-17 11:00:00,2024-02-17 12:00:00,1.217,
2024-02-17 12:00:00,2024-02-17 13:00:00,0.553,
2024-02-17 13:00:00,2024-02-17 14:00:00,0.554,
2024-02-17 14:00:00,2024-02-17 15:00:00,0.853,
2024-02-17 15:00:00,2024-02-17 16:00:00,3.569,
2024-02-17 16:00:00,2024-02-17 17:00:00,5.399,
2024-02-17 17:00:00,2024-02-17 18:00:00,3.614,
2024-02-17 18:00:00,2024-02-17 19:00:00,1.173,
2024-02-17 19:00:00,2024-02-17 20:00:00,2.312,
2024-02-17 20:00:00,2024-02-17 21:00:00,1.492,
2024-02-17 21:00:00,2024-02-17 22:00:00,0.781,
2024-02-17 22:00:00,2024-02-17 23:00:00,0.828,
2024-02-17 23:00:00,2024-02-18 00:00:00,1.343,
2024-02-18 00:00:00,2024-02-18 01:00:00,1.874,
2024-02-18 01:00:00,2024-02-18 02:00:00,2.468,
2024-02-18 02:00:00,2024-02-18 03:00:00,0.48,
2024-02-18 03:00:00,2024-02-18 04:00:00,0.571,
2024-02-18 04:00:00,2024-02-18 05:00:00,1.833,
2024-02-18 05:00:00,2024-02-18 06:00:00,0.356,
2024-02-18 06:00:00,2024-02-18 07:00:00,0.383,
2024-02-18 07:00:00,2024-02-18 08:00:00,0.663,
2024-02-18 08:00:00,2024-02-18 09:00:00,0.395,
2024-02-18 09:00:00,2024-02-18 10:00:00,0.483,
2024-02-18 10:00:00,2024-02-18 11:00:00,0.471,
2024-02-18 11:00:00,2024-02-18 12:00:00,1.424,
2024-02-18 12:00:00,2024-02-18 13:00:00,1.589,
2024-02-18 13:00:00,2024-02-18 14:00:00,0.766,
2024-02-18 14:00:00,2024-02-18 15:00:00,0.496,
2024-02-18 15:00:00,2024-02-18 16:00:00,0.471,
2024-02-18 16:00:00,2024-02-18 17:00:00,2.802,
2024-02-18 17:00:00,2024-02-18 18:00:00,1.28,
2024-02-18 18:00:00,2024-02-18 19:00:00,0.592,
2024-02-18 19:00:00,2024-02-18 20:00:00,0.935,
2024-02-18 20:00:00,2024-02-18 21:00:00,0.56,
2024-02-18 21:00:00,2024-02-18 22:00:00,0.563,
2024-02-18 22:00:00,2024-02-18 23:00:00,1.468,
2024-02-18 23:00:00,2024-02-19 00:00:00,1.437,
2024-02-19 00:00:00,2024-02-19 01:00:00,4.745,
2024-02-19 01:00:00,2024-02-19 02:00:00,4.005,
2024-02-19 02:00:00,2024-02-19 03:00:00,0.705,
2024-02-19 03:00:00,2024-02-19 04:00:00,0.401,
2024-02-19 04:00:00,2024-02-19 05:00:00,0.702,
2024-02-19 05:00:00,2024-02-19 06:00:00,0.449,
2024-02-19 06:00:00,2024-02-19 07:00:00,0.395,
2024-02-19 07:00:00,2024-02-19 08:00:00,0.633,
2024-02-19 08:00:00,2024-02-19 09:00:00,0.452,
2024-02-19 09:00:00,2024-02-19 10:00:00,0.458,
2024-02-19 10:00:00,2024-02-19 11:00:00,0.73,
2024-02-19 11:00:00,2024-02-19 12:00:00,1.068,
2024-02-19 12:00:00,2024-02-19 13:00:00,0.812,
2024-02-19 13:00:00,2024-02-19 14:00:00,2.016,
2024-02-19 14:00:00,2024-02-19 15:00:00,0.504,
2024-02-19 15:00:00,2024-02-19 16:00:00,0.742,
2024-02-19 16:00:00,2024-02-19 17:00:00,0.456,
2024-02-19 17:00:00,2024-02-19 18:00:00,0.496,
