StartDate,EndDate,Value (kWh),Notes
2024-07-03 08:00:00,2024-07-03 09:00:00,1.876,
2024-07-03 09:00:00,2024-07-03 10:00:00,1.924,
2024-07-03 10:00:00,2024-07-03 11:00:00,2.542,
2024-07-03 11:00:00,2024-07-03 12:00:00,2.284,
2024-07-03 12:00:00,2024-07-03 13:00:00,3.589,
2024-07-03 13:00:00,2024-07-03 14:00:00,2.95,
2024-07-03 14:00:00,2024-07-03 15:00:00,6.131,
2024-07-03 15:00:00,2024-07-03 16:00:00,6.095,
2024-07-03 16:00:00,2024-07-03 17:00:00,4.194,
2024-07-03 17:00:00,2024-07-03 18:00:00,4.675,
2024-07-03 18:00:00,2024-07-03 19:00:00,3.65,
2024-07-03 19:00:00,2024-07-03 20:00:00,6.865,
2024-07-03 20:00:00,2024-07-03 21:00:00,5.074,
2024-07-03 21:00:00,2024-07-03 22:00:00,3.17,
2024-07-03 22:00:00,2024-07-03 23:00:00,2.933,
2024-07-03 23:00:00,2024-07-04 00:00:00,5.895,
2024-07-04 00:00:00,2024-07-04 01:00:00,3.599,
2024-07-04 01:00:00,2024-07-04 02:00:00,3.214,
2024-07-04 02:00:00,2024-07-04 03:00:00,2.383,
2024-07-04 03:00:00,2024-07-04 04:00:00,1.961,
2024-07-04 04:00:00,2024-07-04 05:00:00,1.563,
2024-07-04 05:00:00,2024-07-04 06:00:00,1.553,
2024-07-04 06:00:00,2024-07-04 07:00:00,1.429,
2024-07-04 07:00:00,2024-07-04 08:00:00,2.009,
2024-07-04 08:00:00,2024-07-04 09:00:00,1.926,
2024-07-04 09:00:00,2024-07-04 10:00:00,4.092,
2024-07-04 10:00:00,2024-07-04 11:00:00,4.865,
2024-07-04 11:00:00,2024-07-04 12:00:00,2.713,
2024-07-04 12:00:00,2024-07-04 13:00:00,2.397,
2024-07-04 13:00:00,2024-07-04 14:00:00,2.749,
2024-07-04 14:00:00,2024-07-04 15:00:00,2.302,
2024-07-04 15:00:00,2024-07-04 16:00:00,3.064,
2024-07-04 16:00:00,2024-07-04 17:00:00,3.73,
2024-07-04 17:00:00,2024-07-04 18:00:00,3.666,
2024-07-04 18:00:00,2024-07-04 19:00:00,3.246,
2024-07-04 19:00:00,2024-07-04 20:00:00,2.568,
2024-07-04 20:00:00,2024-07-04 21:00:00,3.412,
2024-07-04 21:00:00,2024-07-04 22:00:00,2.533,
2024-07-04 22:00:00,2024-07-04 23:00:00,2.145,
2024-07-04 23:00:00,2024-07-05 00:00:00,2.665,
2024-07-05 00:00:00,2024-07-05 01:00:00,2.075,
2024-07-05 01:00:00,2024-07-05 02:00:00,3.13,
2024-07-05 02:00:00,2024-07-05 03:00:00,1.45,
2024-07-05 03:00:00,2024-07-05 04:00:00,1.821,
2024-07-05 04:00:00,2024-07-05 05:00:00,1.492,
2024-07-05 05:00:00,2024-07-05 06:00:00,1.409,
2024-07-05 06:00:00,2024-07-05 07:00:00,1.369,
2024-07-05 07:00:00,2024-07-05 08:00:00,1.705,
2024-07-05 08:00:00,2024-07-05 09:00:00,1.856,
2024-07-05 09:00:00,2024-07-05 10:00:00,2.102,
2024-07-05 10:00:00,2024-07-05 11:00:00,0.41,
2024-07-05 11:00:00,2024-07-05 12:00:00,0.433,
2024-07-05 12:00:00,2024-07-05 13:00:00,0.942,
2024-07-05 13:00:00,2024-07-05 14:00:00,1.073,
2024-07-05 14:00:00,2024-07-05 15:00:00,1.233,
2024-07-05 15:00:00,2024-07-05 16:00:00,1.357,
2024-07-05 16:00:00,2024-07-05 17:00:00,1.394,
2024-07-05 17:00:00,2024-07-05 18:00:00,1.66,
2024-07-05 18:00:00,2024-07-05 19:00:00,1.147,
2024-07-05 19:00:00,2024-07-05 20:00:00,1.328,
2024-07-05 20:00:00,2024-07-05 21:00:00,3.274,
2024-07-05 21:00:00,2024-07-05 22:00:00,3.867,
2024-07-05 22:00:00,2024-07-05 23:00:00,2.221,
2024-07-05 23:00:00,2024-07-06 00:00:00,1.779,
2024-07-06 00:00:00,2024-07-06 01:00:00,1.722,
2024-07-06 01:00:00,2024-07-06 02:00:00,2.778,
2024-07-06 02:00:00,2024-07-06 03:00:00,1.763,
2024-07-06 03:00:00,2024-07-06 04:00:00,1.734,
2024-07-06 04:00:00,2024-07-06 05:00:00,1.354,
2024-07-06 05:00:00,2024-07-06 06:00:00,1.276,
2024-07-06 06:00:00,2024-07-06 07:00:00,1.575,
2024-07-06 07:00:00,2024-07-06 08:00:00,1.268,
2024-07-06 08:00:00,2024-07-06 09:00:00,1.436,
2024-07-06 09:00:00,2024-07-06 10:00:00,2.336,
2024-07-06 10:00:00,2024-07-06 11:00:00,0.398,
2024-07-06 11:00:00,2024-07-06 12:00:00,0.79,
2024-07-06 12:00:00,2024-07-06 13:00:00,1.288,
2024-07-06 13:00:00,2024-07-06 14:00:00,1.815,
2024-07-06 14:00:00,2024-07-06 15:00:00,1.368,
2024-07-06 15:00:00,2024-07-06 16:00:00,1.208,
2024-07-06 16:00:00,2024-07-06 17:00:00,1.215,
2024-07-06 17:00:00,2024-07-06 18:00:00,1.104,
2024-07-06 18:00:00,2024-07-06 19:00:00,2.431,
2024-07-06 19:00:00,2024-07-06 20:00:00,2.894,
2024-07-06 20:00:00,2024-07-06 21:00:00,1.921,
2024-07-06 21:00:00,2024-07-06 22:00:00,1.625,
2024-07-06 22:00:00,2024-07-06 23:00:00,1.789,
2024-07-06 23:00:00,2024-07-07 00:00:00,2.325,
2024-07-07 00:00:00,2024-07-07 01:00:00,1.705,
2024-07-07 01:00:00,2024-07-07 02:00:00,2.126,
2024-07-07 02:00:00,2024-07-07 03:00:00,2.331,
2024-07-07 03:00:00,2024-07-07 04:00:00,1.937,
2024-07-07 04:00:00,2024-07-07 05:00:00,1.549,
2024-07-07 05:00:00,2024-07-07 06:00:00,1.48,
2024-07-07 06:00:00,2024-07-07 07:00:00,1.503,
2024-07-07 07:00:00,2024-07-07 08:00:00,1.832,
2024-07-07 08:00:00,2024-07-07 09:00:00,1.462,
2024-07-07 09:00:00,2024-07-07 10:00:00,1.841,
2024-07-07 10:00:00,2024-07-07 11:00:00,0.667,
2024-07-07 11:00:00,2024-07-07 12:00:00,0.777,
2024-07-07 12:00:00,2024-07-07 13:00:00,0.591,
2024-07-07 13:00:00,2024-07-07 14:00:00,0.687,
2024-07-07 14:00:00,2024-07-07 15:00:00,0.896,
2024-07-07 15:00:00,2024-07-07 16:00:00,0.866,
2024-07-07 16:00:00,2024-07-07 17:00:00,2.667,
2024-07-07 17:00:00,2024-07-07 18:00:00,3.828,
2024-07-07 18:00:00,2024-07-07 19:00:00,3.309,
2024-07-07 19:00:00,2024-07-07 20:00:00,2.857,
2024-07-07 20:00:00,2024-07-07 21:00:00,1.803,
2024-07-07 21:00:00,2024-07-07 22:00:00,1.689,
2024-07-07 22:00:00,2024-07-07 23:00:00,2.074,
2024-07-07 23:00:00,2024-07-08 00:00:00,1.802,
2024-07-08 00:00:00,2024-07-08 01:00:00,2.933,
2024-07-08 01:00:00,2024-07-08 02:00:00,4.289,
2024-07-08 02:00:00,2024-07-08 03:00:00,3.27,
2024-07-08 03:00:00,2024-07-08 04:00:00,2.007,
2024-07-08 04:00:00,2024-07-08 05:00:00,1.899,
2024-07-08 05:00:00,2024-07-08 06:00:00,2.251,
2024-07-08 06:00:00,2024-07-08 07:00:00,0,
2024-07-08 07:00:00,2024-07-08 08:00:00,0,
2024-07-08 08:00:00,2024-07-08 09:00:00,0,
2024-07-08 09:00:00,2024-07-08 10:00:00,0,
2024-07-08 10:00:00,2024-07-08 11:00:00,0,
2024-07-08 11:00:00,2024-07-08 12:00:00,0,
2024-07-08 12:00:00,2024-07-08 13:00:00,0,
2024-07-08 13:00:00,2024-07-08 14:00:00,0.359,
2024-07-08 14:00:00,2024-07-08 15:00:00,1.669,
2024-07-08 15:00:00,2024-07-08 16:00:00,1.984,
2024-07-08 16:00:00,2024-07-08 17:00:00,2.517,
2024-07-08 17:00:00,2024-07-08 18:00:00,2.205,
2024-07-08 18:00:00,2024-07-08 19:00:00,2.761,
2024-07-08 19:00:00,2024-07-08 20:00:00,2.1,
2024-07-08 20:00:00,2024-07-08 21:00:00,2.163,
2024-07-08 21:00:00,2024-07-08 22:00:00,2.295,
2024-07-08 22:00:00,2024-07-08 23:00:00,2.007,
2024-07-08 23:00:00,2024-07-09 00:00:00,3.288,
2024-07-09 00:00:00,2024-07-09 01:00:00,2.236,
2024-07-09 01:00:00,2024-07-09 02:00:00,4.144,
2024-07-09 02:00:00,2024-07-09 03:00:00,3.21,
2024-07-09 03:00:00,2024-07-09 04:00:00,2.479,
2024-07-09 04:00:00,2024-07-09 05:00:00,1.772,
2024-07-09 05:00:00,2024-07-09 06:00:00,1.1,
2024-07-09 06:00:00,2024-07-09 07:00:00,1.197,
2024-07-09 07:00:00,2024-07-09 08:00:00,1.134,
2024-07-09 08:00:00,2024-07-09 09:00:00,1.832,
2024-07-09 09:00:00,2024-07-09 10:00:00,1.483,
2024-07-09 10:00:00,2024-07-09 11:00:00,1.701,
2024-07-09 11:00:00,2024-07-09 12:00:00,2.28,
2024-07-09 12:00:00,2024-07-09 13:00:00,2.931,
2024-07-09 13:00:00,2024-07-09 14:00:00,4.065,
2024-07-09 14:00:00,2024-07-09 15:00:00,4.025,
2024-07-09 15:00:00,2024-07-09 16:00:00,4.215,
2024-07-09 16:00:00,2024-07-09 17:00:00,1.042,
2024-07-09 17:00:00,2024-07-09 18:00:00,0.626,
2024-07-09 18:00:00,2024-07-09 19:00:00,1.439,
2024-07-09 19:00:00,2024-07-09 20:00:00,1.871,
2024-07-09 20:00:00,2024-07-09 21:00:00,3.462,
2024-07-09 21:00:00,2024-07-09 22:00:00,3.206,
2024-07-09 22:00:00,2024-07-09 23:00:00,3.234,
2024-07-09 23:00:00,2024-07-10 00:00:00,2.886,
2024-07-10 00:00:00,2024-07-10 01:00:00,3.777,
2024-07-10 01:00:00,2024-07-10 02:00:00,2.945,
2024-07-10 02:00:00,2024-07-10 03:00:00,3.05,
2024-07-10 03:00:00,2024-07-10 04:00:00,2.087,
2024-07-10 04:00:00,2024-07-10 05:00:00,1.567,
2024-07-10 05:00:00,2024-07-10 06:00:00,1.422,
2024-07-10 06:00:00,2024-07-10 07:00:00,1.689,
2024-07-10 07:00:00,2024-07-10 08:00:00,1.403,
2024-07-10 08:00:00,2024-07-10 09:00:00,1.783,
2024-07-10 09:00:00,2024-07-10 10:00:00,1.863,
2024-07-10 10:00:00,2024-07-10 11:00:00,2.046,
2024-07-10 11:00:00,2024-07-10 12:00:00,1.918,
2024-07-10 12:00:00,2024-07-10 13:00:00,2.03,
2024-07-10 13:00:00,2024-07-10 14:00:00,2.446,
2024-07-10 14:00:00,2024-07-10 15:00:00,5.34,
2024-07-10 15:00:00,2024-07-10 16:00:00,3.201,
2024-07-10 16:00:00,2024-07-10 17:00:00,3.574,
2024-07-10 17:00:00,2024-07-10 18:00:00,2.424,
2024-07-10 18:00:00,2024-07-10 19:00:00,1.413,
2024-07-10 19:00:00,2024-07-10 20:00:00,2.803,
2024-07-10 20:00:00,2024-07-10 21:00:00,2.472,
2024-07-10 21:00:00,2024-07-10 22:00:00,3.414,
2024-07-10 22:00:00,2024-07-10 23:00:00,1.726,
2024-07-10 23:00:00,2024-07-11 00:00:00,2.023,
2024-07-11 00:00:00,2024-07-11 01:00:00,4.164,
2024-07-11 01:00:00,2024-07-11 02:00:00,3.105,
2024-07-11 02:00:00,2024-07-11 03:00:00,1.705,
2024-07-11 03:00:00,2024-07-11 04:00:00,1.748,
2024-07-11 04:00:00,2024-07-11 05:00:00,1.335,
2024-07-11 05:00:00,2024-07-11 06:00:00,1.222,
2024-07-11 06:00:00,2024-07-11 07:00:00,1.226,
2024-07-11 07:00:00,2024-07-11 08:00:00,1.632,
2024-07-11 08:00:00,2024-07-11 09:00:00,1.801,
2024-07-11 09:00:00,2024-07-11 10:00:00,3.519,
2024-07-11 10:00:00,2024-07-11 11:00:00,0.568,
2024-07-11 11:00:00,2024-07-11 12:00:00,0.504,
2024-07-11 12:00:00,2024-07-11 13:00:00,0.721,
2024-07-11 13:00:00,2024-07-11 14:00:00,1.251,
2024-07-11 14:00:00,2024-07-11 15:00:00,1.606,
2024-07-11 15:00:00,2024-07-11 16:00:00,1.403,
2024-07-11 16:00:00,2024-07-11 17:00:00,1.149,
2024-07-11 17:00:00,2024-07-11 18:00:00,1.278,
2024-07-11 18:00:00,2024-07-11 19:00:00,1.213,
2024-07-11 19:00:00,2024-07-11 20:00:00,2.655,
2024-07-11 20:00:00,2024-07-11 21:00:00,3.259,
2024-07-11 21:00:00,2024-07-11 22:00:00,2.591,
2024-07-11 22:00:00,2024-07-11 23:00:00,1.966,
2024-07-11 23:00:00,2024-07-12 00:00:00,2.773,
2024-07-12 00:00:00,2024-07-12 01:00:00,2.003,
2024-07-12 01:00:00,2024-07-12 02:00:00,3.299,
2024-07-12 02:00:00,2024-07-12 03:00:00,4.264,
2024-07-12 03:00:00,2024-07-12 04:00:00,1.978,
2024-07-12 04:00:00,2024-07-12 05:00:00,1.491,
2024-07-12 05:00:00,2024-07-12 06:00:00,1.723,
2024-07-12 06:00:00,2024-07-12 07:00:00,1.383,
2024-07-12 07:00:00,2024-07-12 08:00:00,1.46,
2024-07-12 08:00:00,2024-07-12 09:00:00,1.532,
2024-07-12 09:00:00,2024-07-12 10:00:00,1.933,
2024-07-12 10:00:00,2024-07-12 11:00:00,1.236,
2024-07-12 11:00:00,2024-07-12 12:00:00,3.012,
2024-07-12 12:00:00,2024-07-12 13:00:00,2.312,
2024-07-12 13:00:00,2024-07-12 14:00:00,2.867,
2024-07-12 14:00:00,2024-07-12 15:00:00,2.541,
2024-07-12 15:00:00,2024-07-12 16:00:00,2.776,
2024-07-12 16:00:00,2024-07-12 17:00:00,2.694,
2024-07-12 17:00:00,2024-07-12 18:00:00,3.341,
2024-07-12 18:00:00,2024-07-12 19:00:00,2.372,
2024-07-12 19:00:00,2024-07-12 20:00:00,2.066,
2024-07-12 20:00:00,2024-07-12 21:00:00,2.174,
2024-07-12 21:00:00,2024-07-12 22:00:00,1.9,
2024-07-12 22:00:00,2024-07-12 23:00:00,1.787,
2024-07-12 23:00:00,2024-07-13 00:00:00,2.02,
2024-07-13 00:00:00,2024-07-13 01:00:00,2.544,
2024-07-13 01:00:00,2024-07-13 02:00:00,2.817,
2024-07-13 02:00:00,2024-07-13 03:00:00,1.804,
2024-07-13 03:00:00,2024-07-13 04:00:00,1.54,
2024-07-13 04:00:00,2024-07-13 05:00:00,1.618,
2024-07-13 05:00:00,2024-07-13 06:00:00,2.009,
2024-07-13 06:00:00,2024-07-13 07:00:00,1.665,
2024-07-13 07:00:00,2024-07-13 08:00:00,1.637,
2024-07-13 08:00:00,2024-07-13 09:00:00,1.596,
2024-07-13 09:00:00,2024-07-13 10:00:00,1.816,
2024-07-13 10:00:00,2024-07-13 11:00:00,0.812,
2024-07-13 11:00:00,2024-07-13 12:00:00,1.617,
2024-07-13 12:00:00,2024-07-13 13:00:00,2.422,
2024-07-13 13:00:00,2024-07-13 14:00:00,2.837,
2024-07-13 14:00:00,2024-07-13 15:00:00,4.215,
2024-07-13 15:00:00,2024-07-13 16:00:00,2.675,
2024-07-13 16:00:00,2024-07-13 17:00:00,1.912,
2024-07-13 17:00:00,2024-07-13 18:00:00,1.863,
2024-07-13 18:00:00,2024-07-13 19:00:00,2.628,
2024-07-13 19:00:00,2024-07-13 20:00:00,2.289,
2024-07-13 20:00:00,2024-07-13 21:00:00,4.364,
2024-07-13 21:00:00,2024-07-13 22:00:00,4.234,
2024-07-13 22:00:00,2024-07-13 23:00:00,1.978,
2024-07-13 23:00:00,2024-07-14 00:00:00,3.837,
2024-07-14 00:00:00,2024-07-14 01:00:00,2.612,
2024-07-14 01:00:00,2024-07-14 02:00:00,2.186,
2024-07-14 02:00:00,2024-07-14 03:00:00,1.766,
2024-07-14 03:00:00,2024-07-14 04:00:00,1.609,
2024-07-14 04:00:00,2024-07-14 05:00:00,2.008,
2024-07-14 05:00:00,2024-07-14 06:00:00,1.681,
2024-07-14 06:00:00,2024-07-14 07:00:00,1.63,
2024-07-14 07:00:00,2024-07-14 08:00:00,1.576,
2024-07-14 08:00:00,2024-07-14 09:00:00,1.78,
2024-07-14 09:00:00,2024-07-14 10:00:00,1.747,
2024-07-14 10:00:00,2024-07-14 11:00:00,2.218,
2024-07-14 11:00:00,2024-07-14 12:00:00,1.571,
2024-07-14 12:00:00,2024-07-14 13:00:00,1.821,
2024-07-14 13:00:00,2024-07-14 14:00:00,2.646,
2024-07-14 14:00:00,2024-07-14 15:00:00,2.581,
2024-07-14 15:00:00,2024-07-14 16:00:00,2.069,
2024-07-14 16:00:00,2024-07-14 17:00:00,4.833,
2024-07-14 17:00:00,2024-07-14 18:00:00,5.939,
2024-07-14 18:00:00,2024-07-14 19:00:00,4.488,
2024-07-14 19:00:00,2024-07-14 20:00:00,2.356,
2024-07-14 20:00:00,2024-07-14 21:00:00,6.78,
2024-07-14 21:00:00,2024-07-14 22:00:00,3.41,
2024-07-14 22:00:00,2024-07-14 23:00:00,2.128,
2024-07-14 23:00:00,2024-07-15 00:00:00,4.703,
2024-07-15 00:00:00,2024-07-15 01:00:00,4.422,
2024-07-15 01:00:00,2024-07-15 02:00:00,7.233,
2024-07-15 02:00:00,2024-07-15 03:00:00,2.873,
2024-07-15 03:00:00,2024-07-15 04:00:00,1.922,
2024-07-15 04:00:00,2024-07-15 05:00:00,1.798,
2024-07-15 05:00:00,2024-07-15 06:00:00,1.844,
2024-07-15 06:00:00,2024-07-15 07:00:00,1.502,
2024-07-15 07:00:00,2024-07-15 08:00:00,1.54,
2024-07-15 08:00:00,2024-07-15 09:00:00,1.617,
2024-07-15 09:00:00,2024-07-15 10:00:00,2.988,
2024-07-15 10:00:00,2024-07-15 11:00:00,3.739,
2024-07-15 11:00:00,2024-07-15 12:00:00,3.346,
2024-07-15 12:00:00,2024-07-15 13:00:00,3.452,
2024-07-15 13:00:00,2024-07-15 14:00:00,2.462,
2024-07-15 14:00:00,2024-07-15 15:00:00,2.035,
2024-07-15 15:00:00,2024-07-15 16:00:00,2.28,
2024-07-15 16:00:00,2024-07-15 17:00:00,2.005,
2024-07-15 17:00:00,2024-07-15 18:00:00,2.337,
2024-07-15 18:00:00,2024-07-15 19:00:00,3.734,
2024-07-15 19:00:00,2024-07-15 20:00:00,2.191,
2024-07-15 20:00:00,2024-07-15 21:00:00,3.332,
2024-07-15 21:00:00,2024-07-15 22:00:00,3.3,
2024-07-15 22:00:00,2024-07-15 23:00:00,3.421,
2024-07-15 23:00:00,2024-07-16 00:00:00,2.57,
2024-07-16 00:00:00,2024-07-16 01:00:00,2.584,
2024-07-16 01:00:00,2024-07-16 02:00:00,2.807,
2024-07-16 02:00:00,2024-07-16 03:00:00,2.597,
2024-07-16 03:00:00,2024-07-16 04:00:00,1.354,
2024-07-16 04:00:00,2024-07-16 05:00:00,1.736,
2024-07-16 05:00:00,2024-07-16 06:00:00,1.318,
2024-07-16 06:00:00,2024-07-16 07:00:00,1.305,
2024-07-16 07:00:00,2024-07-16 08:00:00,1.691,
2024-07-16 08:00:00,2024-07-16 09:00:00,1.798,
2024-07-16 09:00:00,2024-07-16 10:00:00,1.918,
2024-07-16 10:00:00,2024-07-16 11:00:00,2.016,
2024-07-16 11:00:00,2024-07-16 12:00:00,2.806,
2024-07-16 12:00:00,2024-07-16 13:00:00,2.81,
2024-07-16 13:00:00,2024-07-16 14:00:00,2.574,
2024-07-16 14:00:00,2024-07-16 15:00:00,2.639,
2024-07-16 15:00:00,2024-07-16 16:00:00,2.436,
2024-07-16 16:00:00,2024-07-16 17:00:00,2.727,
2024-07-16 17:00:00,2024-07-16 18:00:00,5.375,
2024-07-16 18:00:00,2024-07-16 19:00:00,4.38,
2024-07-16 19:00:00,2024-07-16 20:00:00,3.605,
2024-07-16 20:00:00,2024-07-16 21:00:00,3.578,
2024-07-16 21:00:00,2024-07-16 22:00:00,2.446,
2024-07-16 22:00:00,2024-07-16 23:00:00,2.525,
2024-07-16 23:00:00,2024-07-17 00:00:00,2.093,
2024-07-17 00:00:00,2024-07-17 01:00:00,1.942,
2024-07-17 01:00:00,2024-07-17 02:00:00,5.205,
2024-07-17 02:00:00,2024-07-17 03:00:00,3.754,
2024-07-17 03:00:00,2024-07-17 04:00:00,4.021,
2024-07-17 04:00:00,2024-07-17 05:00:00,2.019,
2024-07-17 05:00:00,2024-07-17 06:00:00,1.576,
2024-07-17 06:00:00,2024-07-17 07:00:00,1.592,
2024-07-17 07:00:00,2024-07-17 08:00:00,1.893,
2024-07-17 08:00:00,2024-07-17 09:00:00,1.972,
2024-07-17 09:00:00,2024-07-17 10:00:00,2.05,
2024-07-17 10:00:00,2024-07-17 11:00:00,2.118,
2024-07-17 11:00:00,2024-07-17 12:00:00,2.535,
2024-07-17 12:00:00,2024-07-17 13:00:00,4.851,
2024-07-17 13:00:00,2024-07-17 14:00:00,2.842,
2024-07-17 14:00:00,2024-07-17 15:00:00,2.604,
2024-07-17 15:00:00,2024-07-17 16:00:00,2.372,
2024-07-17 16:00:00,2024-07-17 17:00:00,2.265,
2024-07-17 17:00:00,2024-07-17 18:00:00,2.581,
2024-07-17 18:00:00,2024-07-17 19:00:00,2.439,
2024-07-17 19:00:00,2024-07-17 20:00:00,1.908,
2024-07-17 20:00:00,2024-07-17 21:00:00,4.328,
2024-07-17 21:00:00,2024-07-17 22:00:00,5.092,
2024-07-17 22:00:00,2024-07-17 23:00:00,3.996,
2024-07-17 23:00:00,2024-07-18 00:00:00,3.803,
2024-07-18 00:00:00,2024-07-18 01:00:00,5.727,
2024-07-18 01:00:00,2024-07-18 02:00:00,2.327,
2024-07-18 02:00:00,2024-07-18 03:00:00,2.004,
2024-07-18 03:00:00,2024-07-18 04:00:00,1.881,
2024-07-18 04:00:00,2024-07-18 05:00:00,1.799,
2024-07-18 05:00:00,2024-07-18 06:00:00,1.732,
2024-07-18 06:00:00,2024-07-18 07:00:00,1.593,
2024-07-18 07:00:00,2024-07-18 08:00:00,1.871,
2024-07-18 08:00:00,2024-07-18 09:00:00,2.249,
2024-07-18 09:00:00,2024-07-18 10:00:00,1.533,
2024-07-18 10:00:00,2024-07-18 11:00:00,1.389,
2024-07-18 11:00:00,2024-07-18 12:00:00,1.756,
2024-07-18 12:00:00,2024-07-18 13:00:00,1.513,
2024-07-18 13:00:00,2024-07-18 14:00:00,1.97,
2024-07-18 14:00:00,2024-07-18 15:00:00,3.184,
2024-07-18 15:00:00,2024-07-18 16:00:00,2.136,
2024-07-18 16:00:00,2024-07-18 17:00:00,1.943,
2024-07-18 17:00:00,2024-07-18 18:00:00,1.296,
2024-07-18 18:00:00,2024-07-18 19:00:00,2.337,
2024-07-18 19:00:00,2024-07-18 20:00:00,2.157,
2024-07-18 20:00:00,2024-07-18 21:00:00,3.054,
2024-07-18 21:00:00,2024-07-18 22:00:00,1.883,
2024-07-18 22:00:00,2024-07-18 23:00:00,2.706,
2024-07-18 23:00:00,2024-07-19 00:00:00,2.109,
2024-07-19 00:00:00,2024-07-19 01:00:00,2.034,
2024-07-19 01:00:00,2024-07-19 02:00:00,2.263,
2024-07-19 02:00:00,2024-07-19 03:00:00,1.867,
2024-07-19 03:00:00,2024-07-19 04:00:00,2.686,
2024-07-19 04:00:00,2024-07-19 05:00:00,1.448,
2024-07-19 05:00:00,2024-07-19 06:00:00,1.513,
2024-07-19 06:00:00,2024-07-19 07:00:00,1.836,
2024-07-19 07:00:00,2024-07-19 08:00:00,1.563,
2024-07-19 08:00:00,2024-07-19 09:00:00,1.539,
2024-07-19 09:00:00,2024-07-19 10:00:00,1.917,
2024-07-19 10:00:00,2024-07-19 11:00:00,1.149,
2024-07-19 11:00:00,2024-07-19 12:00:00,0.923,
2024-07-19 12:00:00,2024-07-19 13:00:00,0.65,
2024-07-19 13:00:00,2024-07-19 14:00:00,0.615,
2024-07-19 14:00:00,2024-07-19 15:00:00,1.307,
2024-07-19 15:00:00,2024-07-19 16:00:00,1.414,
2024-07-19 16:00:00,2024-07-19 17:00:00,1.598,
2024-07-19 17:00:00,2024-07-19 18:00:00,1.485,
