StartDate,EndDate,Value (kWh),Notes
2024-04-07 01:00:00,2024-04-07 02:00:00,1.856,
2024-04-07 02:00:00,2024-04-07 03:00:00,2.877,
2024-04-07 03:00:00,2024-04-07 04:00:00,2.508,
2024-04-07 04:00:00,2024-04-07 05:00:00,1.033,
2024-04-07 05:00:00,2024-04-07 06:00:00,0.804,
2024-04-07 06:00:00,2024-04-07 07:00:00,1.159,
2024-04-07 07:00:00,2024-04-07 08:00:00,3.191,
2024-04-07 08:00:00,2024-04-07 09:00:00,1.081,
2024-04-07 09:00:00,2024-04-07 10:00:00,0.952,
2024-04-07 10:00:00,2024-04-07 11:00:00,1.618,
2024-04-07 11:00:00,2024-04-07 12:00:00,2.601,
2024-04-07 12:00:00,2024-04-07 13:00:00,0.847,
2024-04-07 13:00:00,2024-04-07 14:00:00,0.801,
2024-04-07 14:00:00,2024-04-07 15:00:00,0.504,
2024-04-07 15:00:00,2024-04-07 16:00:00,0.514,
2024-04-07 16:00:00,2024-04-07 17:00:00,0.861,
2024-04-07 17:00:00,2024-04-07 18:00:00,5.84,
2024-04-07 18:00:00,2024-04-07 19:00:00,2.039,
2024-04-07 19:00:00,2024-04-07 20:00:00,1.867,
2024-04-07 20:00:00,2024-04-07 21:00:00,3.887,
2024-04-07 21:00:00,2024-04-07 22:00:00,4.514,
2024-04-07 22:00:00,2024-04-07 23:00:00,4.046,
2024-04-07 23:00:00,2024-04-08 00:00:00,2.785,
2024-04-08 00:00:00,2024-04-08 01:00:00,5.53,
2024-04-08 01:00:00,2024-04-08 02:00:00,3.561,
2024-04-08 02:00:00,2024-04-08 03:00:00,1.49,
2024-04-08 03:00:00,2024-04-08 04:00:00,0.892,
2024-04-08 04:00:00,2024-04-08 05:00:00,1.051,
2024-04-08 05:00:00,2024-04-08 06:00:00,0.838,
2024-04-08 06:00:00,2024-04-08 07:00:00,0.756,
2024-04-08 07:00:00,2024-04-08 08:00:00,1.04,
2024-04-08 08:00:00,2024-04-08 09:00:00,0.808,
2024-04-08 09:00:00,2024-04-08 10:00:00,1.058,
2024-04-08 10:00:00,2024-04-08 11:00:00,0.983,
2024-04-08 11:00:00,2024-04-08 12:00:00,1.819,
2024-04-08 12:00:00,2024-04-08 13:00:00,4.563,
2024-04-08 13:00:00,2024-04-08 14:00:00,1.054,
2024-04-08 14:00:00,2024-04-08 15:00:00,0.738,
2024-04-08 15:00:00,2024-04-08 16:00:00,0.913,
2024-04-08 16:00:00,2024-04-08 17:00:00,1.038,
2024-04-08 17:00:00,2024-04-08 18:00:00,6.393,
2024-04-08 18:00:00,2024-04-08 19:00:00,3.533,
2024-04-08 19:00:00,2024-04-08 20:00:00,3.935,
2024-04-08 20:00:00,2024-04-08 21:00:00,2.179,
2024-04-08 21:00:00,2024-04-08 22:00:00,3.324,
2024-04-08 22:00:00,2024-04-08 23:00:00,1.822,
2024-04-08 23:00:00,2024-04-09 00:00:00,1.671,
2024-04-09 00:00:00,2024-04-09 01:00:00,1.515,
2024-04-09 01:00:00,2024-04-09 02:00:00,1.424,
2024-04-09 02:00:00,2024-04-09 03:00:00,0.863,
2024-04-09 03:00:00,2024-04-09 04:00:00,0.935,
2024-04-09 04:00:00,2024-04-09 05:00:00,1.068,
2024-04-09 05:00:00,2024-04-09 06:00:00,0.868,
2024-04-09 06:00:00,2024-04-09 07:00:00,0.754,
2024-04-09 07:00:00,2024-04-09 08:00:00,0.765,
2024-04-09 08:00:00,2024-04-09 09:00:00,1.188,
2024-04-09 09:00:00,2024-04-09 10:00:00,0.994,
2024-04-09 10:00:00,2024-04-09 11:00:00,1.215,
2024-04-09 11:00:00,2024-04-09 12:00:00,1.911,
2024-04-09 12:00:00,2024-04-09 13:00:00,1.845,
2024-04-09 13:00:00,2024-04-09 14:00:00,3.406,
2024-04-09 14:00:00,2024-04-09 15:00:00,0.878,
2024-04-09 15:00:00,2024-04-09 16:00:00,0.491,
2024-04-09 16:00:00,2024-04-09 17:00:00,1.154,
2024-04-09 17:00:00,2024-04-09 18:00:00,4.36,
2024-04-09 18:00:00,2024-04-09 19:00:00,1.51,
2024-04-09 19:00:00,2024-04-09 20:00:00,0.598,
2024-04-09 20:00:00,2024-04-09 21:00:00,2.58,
2024-04-09 21:00:00,2024-04-09 22:00:00,2.179,
2024-04-09 22:00:00,2024-04-09 23:00:00,1.577,
2024-04-09 23:00:00,2024-04-10 00:00:00,1.412,
2024-04-10 00:00:00,2024-04-10 01:00:00,1.888,
2024-04-10 01:00:00,2024-04-10 02:00:00,2.303,
2024-04-10 02:00:00,2024-04-10 03:00:00,1.507,
2024-04-10 03:00:00,2024-04-10 04:00:00,0.419,
2024-04-10 04:00:00,2024-04-10 05:00:00,1.482,
2024-04-10 05:00:00,2024-04-10 06:00:00,0.648,
2024-04-10 06:00:00,2024-04-10 07:00:00,0.769,
2024-04-10 07:00:00,2024-04-10 08:00:00,0.842,
2024-04-10 08:00:00,2024-04-10 09:00:00,0.765,
2024-04-10 09:00:00,2024-04-10 10:00:00,0.862,
2024-04-10 10:00:00,2024-04-10 11:00:00,0.944,
2024-04-10 11:00:00,2024-04-10 12:00:00,1.466,
2024-04-10 12:00:00,2024-04-10 13:00:00,0.56,
2024-04-10 13:00:00,2024-04-10 14:00:00,0.885,
2024-04-10 14:00:00,2024-04-10 15:00:00,1.888,
2024-04-10 15:00:00,2024-04-10 16:00:00,1.22,
2024-04-10 16:00:00,2024-04-10 17:00:00,2.263,
2024-04-10 17:00:00,2024-04-10 18:00:00,2.365,
2024-04-10 18:00:00,2024-04-10 19:00:00,2.087,
2024-04-10 19:00:00,2024-04-10 20:00:00,1.644,
2024-04-10 20:00:00,2024-04-10 21:00:00,1.528,
2024-04-10 21:00:00,2024-04-10 22:00:00,2.219,
2024-04-10 22:00:00,2024-04-10 23:00:00,1.27,
2024-04-10 23:00:00,2024-04-11 00:00:00,1.279,
2024-04-11 00:00:00,2024-04-11 01:00:00,3.634,
2024-04-11 01:00:00,2024-04-11 02:00:00,1.343,
2024-04-11 02:00:00,2024-04-11 03:00:00,0.608,
2024-04-11 03:00:00,2024-04-11 04:00:00,0.968,
2024-04-11 04:00:00,2024-04-11 05:00:00,0.542,
2024-04-11 05:00:00,2024-04-11 06:00:00,0.675,
2024-04-11 06:00:00,2024-04-11 07:00:00,0.949,
2024-04-11 07:00:00,2024-04-11 08:00:00,0.631,
2024-04-11 08:00:00,2024-04-11 09:00:00,0.689,
2024-04-11 09:00:00,2024-04-11 10:00:00,1.033,
2024-04-11 10:00:00,2024-04-11 11:00:00,1.813,
2024-04-11 11:00:00,2024-04-11 12:00:00,1.064,
2024-04-11 12:00:00,2024-04-11 13:00:00,0.541,
2024-04-11 13:00:00,2024-04-11 14:00:00,0.827,
2024-04-11 14:00:00,2024-04-11 15:00:00,0.558,
2024-04-11 15:00:00,2024-04-11 16:00:00,0.529,
2024-04-11 16:00:00,2024-04-11 17:00:00,0.504,
2024-04-11 17:00:00,2024-04-11 18:00:00,0.829,
2024-04-11 18:00:00,2024-04-11 19:00:00,3.332,
2024-04-11 19:00:00,2024-04-11 20:00:00,2.013,
2024-04-11 20:00:00,2024-04-11 21:00:00,1.581,
2024-04-11 21:00:00,2024-04-11 22:00:00,1.717,
2024-04-11 22:00:00,2024-04-11 23:00:00,2.291,
2024-04-11 23:00:00,2024-04-12 00:00:00,1.434,
2024-04-12 00:00:00,2024-04-12 01:00:00,1.922,
2024-04-12 01:00:00,2024-04-12 02:00:00,0.993,
2024-04-12 02:00:00,2024-04-12 03:00:00,0.551,
2024-04-12 03:00:00,2024-04-12 04:00:00,0.494,
2024-04-12 04:00:00,2024-04-12 05:00:00,0.424,
2024-04-12 05:00:00,2024-04-12 06:00:00,0.816,
2024-04-12 06:00:00,2024-04-12 07:00:00,0.423,
2024-04-12 07:00:00,2024-04-12 08:00:00,0.641,
2024-04-12 08:00:00,2024-04-12 09:00:00,0.81,
2024-04-12 09:00:00,2024-04-12 10:00:00,1.237,
2024-04-12 10:00:00,2024-04-12 11:00:00,1.433,
2024-04-12 11:00:00,2024-04-12 12:00:00,0.895,
2024-04-12 12:00:00,2024-04-12 13:00:00,0.835,
2024-04-12 13:00:00,2024-04-12 14:00:00,0.61,
2024-04-12 14:00:00,2024-04-12 15:00:00,0.565,
2024-04-12 15:00:00,2024-04-12 16:00:00,0.545,
2024-04-12 16:00:00,2024-04-12 17:00:00,0.579,
2024-04-12 17:00:00,2024-04-12 18:00:00,0.871,
2024-04-12 18:00:00,2024-04-12 19:00:00,2.255,
2024-04-12 19:00:00,2024-04-12 20:00:00,2.607,
2024-04-12 20:00:00,2024-04-12 21:00:00,1.607,
2024-04-12 21:00:00,2024-04-12 22:00:00,1.455,
2024-04-12 22:00:00,2024-04-12 23:00:00,2.034,
2024-04-12 23:00:00,2024-04-13 00:00:00,1.41,
2024-04-13 00:00:00,2024-04-13 01:00:00,1.371,
2024-04-13 01:00:00,2024-04-13 02:00:00,4.729,
2024-04-13 02:00:00,2024-04-13 03:00:00,1.558,
2024-04-13 03:00:00,2024-04-13 04:00:00,1.216,
2024-04-13 04:00:00,2024-04-13 05:00:00,0.794,
2024-04-13 05:00:00,2024-04-13 06:00:00,0.808,
2024-04-13 06:00:00,2024-04-13 07:00:00,1.063,
2024-04-13 07:00:00,2024-04-13 08:00:00,0.8,
2024-04-13 08:00:00,2024-04-13 09:00:00,2.223,
2024-04-13 09:00:00,2024-04-13 10:00:00,1.509,
2024-04-13 10:00:00,2024-04-13 11:00:00,1.664,
2024-04-13 11:00:00,2024-04-13 12:00:00,1.975,
2024-04-13 12:00:00,2024-04-13 13:00:00,0.77,
2024-04-13 13:00:00,2024-04-13 14:00:00,0.815,
2024-04-13 14:00:00,2024-04-13 15:00:00,0.996,
2024-04-13 15:00:00,2024-04-13 16:00:00,0.804,
2024-04-13 16:00:00,2024-04-13 17:00:00,0.808,
2024-04-13 17:00:00,2024-04-13 18:00:00,0.769,
2024-04-13 18:00:00,2024-04-13 19:00:00,3.191,
2024-04-13 19:00:00,2024-04-13 20:00:00,4.683,
2024-04-13 20:00:00,2024-04-13 21:00:00,1.856,
2024-04-13 21:00:00,2024-04-13 22:00:00,1.585,
2024-04-13 22:00:00,2024-04-13 23:00:00,1.837,
2024-04-13 23:00:00,2024-04-14 00:00:00,1.398,
2024-04-14 00:00:00,2024-04-14 01:00:00,6.263,
2024-04-14 01:00:00,2024-04-14 02:00:00,3.763,
2024-04-14 02:00:00,2024-04-14 03:00:00,1.542,
2024-04-14 03:00:00,2024-04-14 04:00:00,0.958,
2024-04-14 04:00:00,2024-04-14 05:00:00,0.901,
2024-04-14 05:00:00,2024-04-14 06:00:00,1.105,
2024-04-14 06:00:00,2024-04-14 07:00:00,0.816,
2024-04-14 07:00:00,2024-04-14 08:00:00,0.896,
2024-04-14 08:00:00,2024-04-14 09:00:00,0.853,
2024-04-14 09:00:00,2024-04-14 10:00:00,1.193,
2024-04-14 10:00:00,2024-04-14 11:00:00,1.607,
2024-04-14 11:00:00,2024-04-14 12:00:00,1.334,
2024-04-14 12:00:00,2024-04-14 13:00:00,0.575,
2024-04-14 13:00:00,2024-04-14 14:00:00,0.886,
2024-04-14 14:00:00,2024-04-14 15:00:00,0.85,
2024-04-14 15:00:00,2024-04-14 16:00:00,0.536,
2024-04-14 16:00:00,2024-04-14 17:00:00,3.055,
2024-04-14 17:00:00,2024-04-14 18:00:00,3.17,
2024-04-14 18:00:00,2024-04-14 19:00:00,1.468,
2024-04-14 19:00:00,2024-04-14 20:00:00,1.585,
2024-04-14 20:00:00,2024-04-14 21:00:00,1.69,
2024-04-14 21:00:00,2024-04-14 22:00:00,4.06,
2024-04-14 22:00:00,2024-04-14 23:00:00,2.724,
2024-04-14 23:00:00,2024-04-15 00:00:00,3.836,
2024-04-15 00:00:00,2024-04-15 01:00:00,2.982,
2024-04-15 01:00:00,2024-04-15 02:00:00,1.233,
2024-04-15 02:00:00,2024-04-15 03:00:00,1.098,
2024-04-15 03:00:00,2024-04-15 04:00:00,1.314,
2024-04-15 04:00:00,2024-04-15 05:00:00,0.817,
2024-04-15 05:00:00,2024-04-15 06:00:00,1.068,
2024-04-15 06:00:00,2024-04-15 07:00:00,1.218,
2024-04-15 07:00:00,2024-04-15 08:00:00,2.111,
2024-04-15 08:00:00,2024-04-15 09:00:00,0.738,
2024-04-15 09:00:00,2024-04-15 10:00:00,0.477,
2024-04-15 10:00:00,2024-04-15 11:00:00,0.577,
2024-04-15 11:00:00,2024-04-15 12:00:00,0.936,
2024-04-15 12:00:00,2024-04-15 13:00:00,3.075,
2024-04-15 13:00:00,2024-04-15 14:00:00,3.177,
2024-04-15 14:00:00,2024-04-15 15:00:00,3.305,
2024-04-15 15:00:00,2024-04-15 16:00:00,3.535,
2024-04-15 16:00:00,2024-04-15 17:00:00,2.598,
2024-04-15 17:00:00,2024-04-15 18:00:00,5.234,
2024-04-15 18:00:00,2024-04-15 19:00:00,2.794,
2024-04-15 19:00:00,2024-04-15 20:00:00,1.558,
2024-04-15 20:00:00,2024-04-15 21:00:00,1.873,
2024-04-15 21:00:00,2024-04-15 22:00:00,1.519,
2024-04-15 22:00:00,2024-04-15 23:00:00,1.656,
2024-04-15 23:00:00,2024-04-16 00:00:00,4.901,
2024-04-16 00:00:00,2024-04-16 01:00:00,2.051,
2024-04-16 01:00:00,2024-04-16 02:00:00,1.151,
2024-04-16 02:00:00,2024-04-16 03:00:00,1.338,
2024-04-16 03:00:00,2024-04-16 04:00:00,0.996,
2024-04-16 04:00:00,2024-04-16 05:00:00,1.016,
2024-04-16 05:00:00,2024-04-16 06:00:00,1.163,
2024-04-16 06:00:00,2024-04-16 07:00:00,1.49,
2024-04-16 07:00:00,2024-04-16 08:00:00,1.497,
2024-04-16 08:00:00,2024-04-16 09:00:00,1.4,
2024-04-16 09:00:00,2024-04-16 10:00:00,1.508,
2024-04-16 10:00:00,2024-04-16 11:00:00,1.259,
2024-04-16 11:00:00,2024-04-16 12:00:00,1.449,
2024-04-16 12:00:00,2024-04-16 13:00:00,1.801,
2024-04-16 13:00:00,2024-04-16 14:00:00,1.812,
2024-04-16 14:00:00,2024-04-16 15:00:00,1.555,
2024-04-16 15:00:00,2024-04-16 16:00:00,2.76,
2024-04-16 16:00:00,2024-04-16 17:00:00,1.855,
2024-04-16 17:00:00,2024-04-16 18:00:00,2.418,
2024-04-16 18:00:00,2024-04-16 19:00:00,1.67,
2024-04-16 19:00:00,2024-04-16 20:00:00,1.77,
2024-04-16 20:00:00,2024-04-16 21:00:00,1.558,
2024-04-16 21:00:00,2024-04-16 22:00:00,2.214,
2024-04-16 22:00:00,2024-04-16 23:00:00,1.583,
2024-04-16 23:00:00,2024-04-17 00:00:00,2.51,
2024-04-17 00:00:00,2024-04-17 01:00:00,1.89,
2024-04-17 01:00:00,2024-04-17 02:00:00,1.826,
2024-04-17 02:00:00,2024-04-17 03:00:00,1.145,
2024-04-17 03:00:00,2024-04-17 04:00:00,1.359,
2024-04-17 04:00:00,2024-04-17 05:00:00,1.077,
2024-04-17 05:00:00,2024-04-17 06:00:00,0.899,
2024-04-17 06:00:00,2024-04-17 07:00:00,1.036,
2024-04-17 07:00:00,2024-04-17 08:00:00,1.302,
2024-04-17 08:00:00,2024-04-17 09:00:00,1.16,
2024-04-17 09:00:00,2024-04-17 10:00:00,1.446,
2024-04-17 10:00:00,2024-04-17 11:00:00,1.19,
2024-04-17 11:00:00,2024-04-17 12:00:00,2.002,
2024-04-17 12:00:00,2024-04-17 13:00:00,2.518,
2024-04-17 13:00:00,2024-04-17 14:00:00,2.61,
2024-04-17 14:00:00,2024-04-17 15:00:00,2.551,
2024-04-17 15:00:00,2024-04-17 16:00:00,1.959,
2024-04-17 16:00:00,2024-04-17 17:00:00,2.357,
2024-04-17 17:00:00,2024-04-17 18:00:00,1.535,
2024-04-17 18:00:00,2024-04-17 19:00:00,1.596,
2024-04-17 19:00:00,2024-04-17 20:00:00,1.57,
2024-04-17 20:00:00,2024-04-17 21:00:00,1.566,
2024-04-17 21:00:00,2024-04-17 22:00:00,1.749,
2024-04-17 22:00:00,2024-04-17 23:00:00,1.014,
2024-04-17 23:00:00,2024-04-18 00:00:00,3.106,
2024-04-18 00:00:00,2024-04-18 01:00:00,4.703,
2024-04-18 01:00:00,2024-04-18 02:00:00,1.847,
2024-04-18 02:00:00,2024-04-18 03:00:00,1.232,
2024-04-18 03:00:00,2024-04-18 04:00:00,1.121,
2024-04-18 04:00:00,2024-04-18 05:00:00,1.164,
2024-04-18 05:00:00,2024-04-18 06:00:00,1.311,
2024-04-18 06:00:00,2024-04-18 07:00:00,1.101,
2024-04-18 07:00:00,2024-04-18 08:00:00,0.87,
2024-04-18 08:00:00,2024-04-18 09:00:00,1.383,
2024-04-18 09:00:00,2024-04-18 10:00:00,1.555,
2024-04-18 10:00:00,2024-04-18 11:00:00,1.355,
2024-04-18 11:00:00,2024-04-18 12:00:00,1.645,
2024-04-18 12:00:00,2024-04-18 13:00:00,1.678,
2024-04-18 13:00:00,2024-04-18 14:00:00,1.909,
2024-04-18 14:00:00,2024-04-18 15:00:00,1.698,
2024-04-18 15:00:00,2024-04-18 16:00:00,1.808,
2024-04-18 16:00:00,2024-04-18 17:00:00,1.78,
2024-04-18 17:00:00,2024-04-18 18:00:00,1.74,
2024-04-18 18:00:00,2024-04-18 19:00:00,1.549,
2024-04-18 19:00:00,2024-04-18 20:00:00,2.794,
2024-04-18 20:00:00,2024-04-18 21:00:00,1.634,
2024-04-18 21:00:00,2024-04-18 22:00:00,1.813,
2024-04-18 22:00:00,2024-04-18 23:00:00,2.197,
2024-04-18 23:00:00,2024-04-19 00:00:00,1.506,
2024-04-19 00:00:00,2024-04-19 01:00:00,1.497,
2024-04-19 01:00:00,2024-04-19 02:00:00,2.662,
2024-04-19 02:00:00,2024-04-19 03:00:00,1.271,
2024-04-19 03:00:00,2024-04-19 04:00:00,1.007,
2024-04-19 04:00:00,2024-04-19 05:00:00,0.875,
2024-04-19 05:00:00,2024-04-19 06:00:00,0.934,
2024-04-19 06:00:00,2024-04-19 07:00:00,1.143,
2024-04-19 07:00:00,2024-04-19 08:00:00,0.887,
2024-04-19 08:00:00,2024-04-19 09:00:00,0.816,
2024-04-19 09:00:00,2024-04-19 10:00:00,0.904,
2024-04-19 10:00:00,2024-04-19 11:00:00,1.577,
2024-04-19 11:00:00,2024-04-19 12:00:00,1.222,
2024-04-19 12:00:00,2024-04-19 13:00:00,0.49,
2024-04-19 13:00:00,2024-04-19 14:00:00,0.755,
2024-04-19 14:00:00,2024-04-19 15:00:00,0.501,
2024-04-19 15:00:00,2024-04-19 16:00:00,0.46,
2024-04-19 16:00:00,2024-04-19 17:00:00,0.482,
2024-04-19 17:00:00,2024-04-19 18:00:00,1.701,
